0, Key.shift, PRESS
176, 'T', PRESS
236, Key.shift, RELEASE
237, 't', RELEASE
580, 'h', PRESS
642, 'h', RELEASE
736, 'e', PRESS
829, 'e', RELEASE
874, Key.space, PRESS
929, Key.space, RELEASE
1362, 'q', PRESS
1455, 'q', RELEASE
1525, 'u', PRESS
1587, 'u', RELEASE
1652, 'i', PRESS
1744, 'i', RELEASE
1744, 'c', PRESS
1840, 'c', RELEASE
1865, 'k', PRESS
1936, 'k', RELEASE
2330, Key.space, PRESS
2407, Key.space, RELEASE
2548, 'b', PRESS
2609, 'b', RELEASE
2690, 'r', PRESS
2784, 'r', RELEASE
2873, 'o', PRESS
2943, 'o', RELEASE
3011, 'w', PRESS
3120, 'w', RELEASE
3168, 'n', PRESS
3230, 'n', RELEASE
3319, Key.space, PRESS
3381, Key.space, RELEASE
3561, 'f', PRESS
3624, 'f', RELEASE
3651, 'o', PRESS
3713, 'o', RELEASE
3800, 'x', PRESS
3905, Key.space, PRESS
3906, 'x', RELEASE
3975, Key.space, RELEASE
4142, 'j', PRESS
4204, 'j', RELEASE
4280, 'u', PRESS
4349, 'u', RELEASE
4473, 'm', PRESS
4535, 'm', RELEASE
4656, 'p', PRESS
4718, 'p', RELEASE
4767, 's', PRESS
4872, Key.space, PRESS
4872, 's', RELEASE
4925, Key.space, RELEASE
5079, 'o', PRESS
5146, 'o', RELEASE
5147, 'v', PRESS
5232, 'v', RELEASE
5321, 'e', PRESS
5447, 'e', RELEASE
5465, 'r', PRESS
5585, Key.space, PRESS
5585, 'r', RELEASE
5654, Key.space, RELEASE
5697, 't', PRESS
5783, 't', RELEASE
5799, 'h', PRESS
5891, 'h', RELEASE
5892, 'e', PRESS
6025, Key.space, PRESS
6025, 'e', RELEASE
6082, Key.space, RELEASE
6234, 'l', PRESS
6304, 'l', RELEASE
6341, 'a', PRESS
6436, 'a', RELEASE
6513, 'z', PRESS
6631, 'z', RELEASE
6648, 'y', PRESS
6702, 'y', RELEASE
6820, Key.space, PRESS
6890, Key.space, RELEASE
7111, 'd', PRESS
7188, 'd', RELEASE
7206, 'o', PRESS
7268, 'o', RELEASE
7433, 'g', PRESS
7511, 'g', RELEASE
7678, '.', PRESS
7739, '.', RELEASE
