0, Key.shift, PRESS
115, 'T', PRESS
172, Key.shift, RELEASE
173, 't', RELEASE
376, 'e', PRESS
485, 'e', RELEASE
511, Key.space, PRESS
541, Key.space, RELEASE
1121, 'q', PRESS
1199, 'q', RELEASE
1370, Key.backspace, PRESS
1424, Key.backspace, RELEASE
1503, Key.backspace, PRESS
1564, Key.backspace, RELEASE
