0, Key.shift, PRESS
121, 'T', PRESS
187, Key.shift, RELEASE
189, 't', RELEASE
357, 'h', PRESS
410, 'h', RELEASE
649, 'e', PRESS
719, 'e', RELEASE
773, Key.space, PRESS
809, Key.space, RELEASE
879, 'q', PRESS
982, 'q', RELEASE
1002, 'u', PRESS
1055, 'u', RELEASE
1136, 'i', PRESS
1198, 'i', RELEASE
1326, 'c', PRESS
1418, 'k', PRESS
1418, 'c', RELEASE
1449, 'k', RELEASE
1571, Key.space, PRESS
1608, Key.space, RELEASE
1716, 'b', PRESS
1762, 'b', RELEASE
1825, 'r', PRESS
1934, 'r', RELEASE
1951, 'o', PRESS
2013, 'o', RELEASE
2085, 'w', PRESS
2186, 'w', RELEASE
2211, 'n', PRESS
2265, 'n', RELEASE
2353, Key.space, PRESS
2399, Key.space, RELEASE
2517, 'f', PRESS
2581, 'o', PRESS
2609, 'f', RELEASE
2650, 'o', RELEASE
2775, 'x', PRESS
2876, 'x', RELEASE
2895, Key.space, PRESS
2933, Key.space, RELEASE
3048, 'j', PRESS
3118, 'j', RELEASE
3182, 'u', PRESS
3236, 'u', RELEASE
3380, 'm', PRESS
3425, 'm', RELEASE
3539, 'p', PRESS
3609, 'p', RELEASE
3868, 's', PRESS
3970, 's', RELEASE
4012, Key.space, PRESS
4057, Key.space, RELEASE
4266, 'o', PRESS
4311, 'o', RELEASE
4395, 'v', PRESS
4457, 'v', RELEASE
4551, 'e', PRESS
4645, 'e', RELEASE
4709, 'r', PRESS
4788, 'r', RELEASE
4831, Key.space, PRESS
4877, Key.space, RELEASE
4948, 't', PRESS
4980, 'h', PRESS
5058, 't', RELEASE
5072, 'h', RELEASE
5133, 'e', PRESS
5198, Key.space, PRESS
5291, Key.space, RELEASE
5292, 'e', RELEASE
5410, 'l', PRESS
5476, 'a', PRESS
5518, 'l', RELEASE
5601, 'a', RELEASE
5700, 'z', PRESS
5788, 'y', PRESS
5788, 'z', RELEASE
5834, 'y', RELEASE
5936, Key.space, PRESS
6006, Key.space, RELEASE
6053, 'd', PRESS
6163, 'o', PRESS
6164, 'd', RELEASE
6218, 'o', RELEASE
6286, 'g', PRESS
6387, 'g', RELEASE
6523, '.', PRESS
6569, '.', RELEASE
