0, Key.shift, PRESS
49, 'T', PRESS
156, Key.shift, RELEASE
159, 'h', PRESS
159, 't', RELEASE
227, 'h', RELEASE
585, 'e', PRESS
678, 'e', RELEASE
752, Key.space, PRESS
822, Key.space, RELEASE
1165, 'q', PRESS
1261, 'u', PRESS
1261, 'q', RELEASE
1339, 'u', RELEASE
1443, 'i', PRESS
1505, 'i', RELEASE
1550, 'c', PRESS
1620, 'c', RELEASE
1672, 'k', PRESS
1781, 'k', RELEASE
1809, Key.space, PRESS
1887, Key.space, RELEASE
2239, 'b', PRESS
2316, 'b', RELEASE
2470, 'r', PRESS
2556, 'r', RELEASE
2591, 'o', PRESS
2677, 'o', RELEASE
2759, 'w', PRESS
2837, 'w', RELEASE
2890, 'n', PRESS
2963, Key.space, PRESS
2983, 'n', RELEASE
3064, Key.space, RELEASE
3590, 'f', PRESS
3667, 'o', PRESS
3667, 'f', RELEASE
3739, 'o', RELEASE
3814, 'x', PRESS
3892, 'x', RELEASE
3914, Key.space, PRESS
3992, Key.space, RELEASE
4201, 'j', PRESS
4278, 'j', RELEASE
4358, 'u', PRESS
4412, 'u', RELEASE
4544, 'm', PRESS
4613, 'm', RELEASE
4729, 'p', PRESS
4806, 'p', RELEASE
4885, 's', PRESS
4974, Key.space, PRESS
4974, 's', RELEASE
5043, Key.space, RELEASE
5260, 'o', PRESS
5368, 'o', RELEASE
5416, 'v', PRESS
5486, 'v', RELEASE
5611, 'e', PRESS
5704, 'e', RELEASE
5772, 'r', PRESS
5875, Key.space, PRESS
5876, 'r', RELEASE
5969, Key.space, RELEASE
6061, 't', PRESS
6130, 't', RELEASE
6189, 'h', PRESS
6267, 'h', RELEASE
6322, 'e', PRESS
6384, 'e', RELEASE
6452, Key.space, PRESS
6514, Key.space, RELEASE
7104, 'l', PRESS
7206, 'l', RELEASE
7228, 'a', PRESS
7314, 'a', RELEASE
8191, 'z', PRESS
8260, 'y', PRESS
8260, 'z', RELEASE
8315, 'y', RELEASE
8349, Key.space, PRESS
8444, Key.space, RELEASE
8696, 'd', PRESS
8773, 'o', PRESS
8773, 'd', RELEASE
8845, 'o', RELEASE
9097, 'g', PRESS
9175, 'g', RELEASE
9425, '.', PRESS
9487, '.', RELEASE
