0, Key.shift, PRESS
137, 'T', PRESS
222, Key.shift, RELEASE
223, 't', RELEASE
382, 'h', PRESS
459, 'h', RELEASE
635, 'e', PRESS
697, 'e', RELEASE
874, Key.space, PRESS
953, Key.space, RELEASE
1622, 'q', PRESS
1726, 'u', PRESS
1727, 'q', RELEASE
1795, 'u', RELEASE
1933, 'i', PRESS
1971, 'i', RELEASE
3115, 'c', PRESS
3185, 'c', RELEASE
3269, 'k', PRESS
3363, 'k', RELEASE
3486, Key.space, PRESS
3579, Key.space, RELEASE
3738, 'b', PRESS
3800, 'b', RELEASE
4094, 'r', PRESS
4172, 'r', RELEASE
4234, 'o', PRESS
4328, 'o', RELEASE
4430, 'w', PRESS
4501, 'w', RELEASE
4574, 'n', PRESS
4671, Key.space, PRESS
4699, 'n', RELEASE
4772, Key.space, RELEASE
6111, 'f', PRESS
6166, 'f', RELEASE
6297, 'o', PRESS
6367, 'o', RELEASE
6596, 'x', PRESS
6658, 'x', RELEASE
6740, Key.space, PRESS
6825, Key.space, RELEASE
6942, 'j', PRESS
7028, 'j', RELEASE
7097, 'u', PRESS
7159, 'u', RELEASE
7291, 'm', PRESS
7361, 'm', RELEASE
7510, 'p', PRESS
7587, 'p', RELEASE
7700, 's', PRESS
7778, 's', RELEASE
7805, Key.space, PRESS
7899, Key.space, RELEASE
8057, 'o', PRESS
8134, 'o', RELEASE
8358, 'v', PRESS
8449, 'v', RELEASE
8450, 'e', PRESS
8537, 'e', RELEASE
8632, 'r', PRESS
8710, 'r', RELEASE
8925, Key.space, PRESS
9066, Key.space, RELEASE
9223, 't', PRESS
9325, 'h', PRESS
9325, 't', RELEASE
9418, 'h', RELEASE
9473, 'e', PRESS
9554, Key.space, PRESS
9554, 'e', RELEASE
9625, Key.space, RELEASE
10201, 'l', PRESS
10272, 'l', RELEASE
10361, 'a', PRESS
10446, 'a', RELEASE
11478, 'z', PRESS
11564, 'z', RELEASE
11591, 'y', PRESS
11679, 'y', RELEASE
11742, Key.space, PRESS
11819, Key.space, RELEASE
12703, 'f', PRESS
12748, 'f', RELEASE
13977, Key.backspace, PRESS
14070, Key.backspace, RELEASE
14244, 'd', PRESS
14330, 'd', RELEASE
14426, 'o', PRESS
14495, 'o', RELEASE
14764, 'g', PRESS
14842, 'g', RELEASE
15203, '.', PRESS
15274, '.', RELEASE
