0, Key.shift, PRESS
112, 'T', PRESS
212, Key.shift, RELEASE
215, 'h', PRESS
216, 't', RELEASE
291, 'h', RELEASE
371, 'e', PRESS
453, Key.space, PRESS
453, 'e', RELEASE
537, Key.space, RELEASE
773, 'q', PRESS
858, 'q', RELEASE
963, 'u', PRESS
1040, 'u', RELEASE
1133, 'i', PRESS
1211, 'i', RELEASE
1370, 'c', PRESS
1433, 'c', RELEASE
1494, 'k', PRESS
1596, Key.space, PRESS
1596, 'k', RELEASE
1683, Key.space, RELEASE
1889, 'b', PRESS
1950, 'b', RELEASE
2121, 'r', PRESS
2190, 'r', RELEASE
2223, 'o', PRESS
2310, 'o', RELEASE
2368, 'w', PRESS
2422, 'w', RELEASE
2487, 'n', PRESS
2567, Key.space, PRESS
2595, 'n', RELEASE
2660, Key.space, RELEASE
3264, 'f', PRESS
3325, 'f', RELEASE
3342, 'o', PRESS
3428, 'o', RELEASE
3504, 'x', PRESS
3553, Key.space, PRESS
3580, 'x', RELEASE
3646, Key.space, RELEASE
3791, 'j', PRESS
3868, 'j', RELEASE
3953, 'u', PRESS
4016, 'u', RELEASE
4131, 'm', PRESS
4201, 'm', RELEASE
4336, 'p', PRESS
4408, 'p', RELEASE
4440, 's', PRESS
4524, Key.space, PRESS
4525, 's', RELEASE
4598, Key.space, RELEASE
4665, 'o', PRESS
4760, 'o', RELEASE
5005, 'v', PRESS
5075, 'v', RELEASE
5111, 'e', PRESS
5188, 'e', RELEASE
5275, 'r', PRESS
5352, 'r', RELEASE
5608, Key.space, PRESS
5710, Key.space, RELEASE
5854, 't', PRESS
5923, 't', RELEASE
5940, 'h', PRESS
6025, 'h', RELEASE
6070, 'e', PRESS
6156, Key.space, PRESS
6156, 'e', RELEASE
6220, Key.space, RELEASE
6680, 'l', PRESS
6751, 'l', RELEASE
6775, 'a', PRESS
6852, 'a', RELEASE
6959, 'z', PRESS
7021, 'z', RELEASE
7204, 'y', PRESS
7282, 'y', RELEASE
7299, Key.space, PRESS
7385, Key.space, RELEASE
7678, 'd', PRESS
7779, 'o', PRESS
7779, 'd', RELEASE
7860, 'o', RELEASE
7955, 'g', PRESS
8048, 'g', RELEASE
8669, '.', PRESS
8723, '.', RELEASE
