0, Key.shift, PRESS
73, 'T', PRESS
173, Key.shift, RELEASE
173, 'h', PRESS
173, 't', RELEASE
260, 'h', RELEASE
327, 'e', PRESS
408, Key.space, PRESS
408, 'e', RELEASE
462, Key.space, RELEASE
728, 'q', PRESS
829, 'q', RELEASE
889, 'u', PRESS
967, 'u', RELEASE
1070, 'i', PRESS
1148, 'i', RELEASE
1223, 'c', PRESS
1301, 'c', RELEASE
1318, 'k', PRESS
1444, Key.space, PRESS
1444, 'k', RELEASE
1498, Key.space, RELEASE
1797, 'v', PRESS
1930, 'v', RELEASE
2052, 'b', PRESS
2122, 'b', RELEASE
