0, Key.shift, PRESS
91, 'T', PRESS
188, Key.shift, RELEASE
190, 't', RELEASE
212, 'h', PRESS
282, 'h', RELEASE
1215, 'e', PRESS
1310, 'e', RELEASE
1348, Key.space, PRESS
1426, Key.space, RELEASE
1962, 'b', PRESS
2047, 'b', RELEASE
2216, 'r', PRESS
2287, 'o', PRESS
2287, 'r', RELEASE
2365, 'o', RELEASE
2456, 'w', PRESS
2518, 'w', RELEASE
2547, 'n', PRESS
2611, Key.space, PRESS
2639, 'n', RELEASE
2704, Key.space, RELEASE
3006, 'f', PRESS
3083, 'f', RELEASE
3100, 'o', PRESS
3187, 'o', RELEASE
3244, 'x', PRESS
3324, Key.space, PRESS
3325, 'x', RELEASE
3410, Key.space, RELEASE
3501, 'j', PRESS
3579, 'j', RELEASE
3647, 'u', PRESS
3709, 'u', RELEASE
3818, 'm', PRESS
3895, 'm', RELEASE
4015, 'p', PRESS
4097, 'p', RELEASE
4097, 's', PRESS
4167, 's', RELEASE
4207, Key.space, PRESS
4286, Key.space, RELEASE
4411, 'o', PRESS
4497, 'o', RELEASE
4568, 'v', PRESS
4629, 'v', RELEASE
4750, 'e', PRESS
4828, 'e', RELEASE
4903, 'r', PRESS
4973, 'r', RELEASE
5005, Key.space, PRESS
5060, Key.space, RELEASE
5187, 't', PRESS
5258, 'h', PRESS
5258, 't', RELEASE
5359, 'h', RELEASE
5406, 'e', PRESS
5495, Key.space, PRESS
5495, 'e', RELEASE
5548, Key.space, RELEASE
5810, 'l', PRESS
5903, 'l', RELEASE
6030, 'a', PRESS
6122, 'a', RELEASE
6341, 'z', PRESS
6426, 'z', RELEASE
6943, 'y', PRESS
7036, 'y', RELEASE
7061, Key.space, PRESS
7147, Key.space, RELEASE
7289, 'd', PRESS
7369, 'o', PRESS
7405, 'd', RELEASE
7462, 'o', RELEASE
7531, 'g', PRESS
7609, 'g', RELEASE
8316, '.', PRESS
8393, '.', RELEASE
