0, Key.shift, PRESS
113, 'T', PRESS
219, Key.shift, RELEASE
222, 'h', PRESS
222, 't', RELEASE
299, 'h', RELEASE
428, 'e', PRESS
513, 'e', RELEASE
563, Key.space, PRESS
618, Key.space, RELEASE
1092, 'q', PRESS
1225, 'q', RELEASE
1283, 'u', PRESS
1328, 'u', RELEASE
1521, 'i', PRESS
1622, 'i', RELEASE
1743, 'c', PRESS
1821, 'c', RELEASE
1838, 'k', PRESS
1955, Key.space, PRESS
1955, 'k', RELEASE
2034, Key.space, RELEASE
2458, 'b', PRESS
2544, 'b', RELEASE
2704, 'r', PRESS
2782, 'r', RELEASE
2827, 'o', PRESS
2920, 'o', RELEASE
2982, 'w', PRESS
3051, 'w', RELEASE
3107, 'n', PRESS
3240, Key.space, PRESS
3240, 'n', RELEASE
3312, Key.space, RELEASE
3978, 'f', PRESS
4056, 'o', PRESS
4057, 'f', RELEASE
4126, 'o', RELEASE
4236, 'x', PRESS
4320, Key.space, PRESS
4321, 'x', RELEASE
4386, Key.space, RELEASE
4581, 'j', PRESS
4644, 'j', RELEASE
4748, 'u', PRESS
4800, 'u', RELEASE
4938, 'm', PRESS
5000, 'm', RELEASE
5150, 'p', PRESS
5228, 'p', RELEASE
5281, 's', PRESS
5367, Key.space, PRESS
5367, 's', RELEASE
5431, Key.space, RELEASE
5565, 'o', PRESS
5674, 'o', RELEASE
5733, 'v', PRESS
5803, 'v', RELEASE
5939, 'e', PRESS
6025, 'e', RELEASE
6112, 'r', PRESS
6205, 'r', RELEASE
6289, Key.space, PRESS
6375, Key.space, RELEASE
6446, 't', PRESS
6516, 't', RELEASE
6553, 'h', PRESS
6631, 'h', RELEASE
6662, 'e', PRESS
6731, 'e', RELEASE
6757, Key.space, PRESS
6827, Key.space, RELEASE
6978, 'l', PRESS
7071, 'l', RELEASE
7072, 'a', PRESS
7142, 'a', RELEASE
7249, 'z', PRESS
7311, 'z', RELEASE
8180, 'y', PRESS
8250, 'y', RELEASE
8325, Key.space, PRESS
8427, Key.space, RELEASE
8550, 'd', PRESS
8615, 'o', PRESS
8651, 'd', RELEASE
8708, 'o', RELEASE
9263, 'g', PRESS
9324, 'g', RELEASE
9916, '.', PRESS
9970, '.', RELEASE
