0, Key.shift, PRESS
152, 'T', PRESS
211, Key.shift, RELEASE
253, 'h', PRESS
253, 't', RELEASE
331, 'h', RELEASE
476, 'e', PRESS
545, 'e', RELEASE
634, Key.space, PRESS
720, Key.space, RELEASE
843, 'q', PRESS
929, 'q', RELEASE
997, 'u', PRESS
1059, 'u', RELEASE
1158, 'i', PRESS
1244, 'i', RELEASE
1313, 'c', PRESS
1367, 'c', RELEASE
1463, 'k', PRESS
1550, 'k', RELEASE
1853, 'b', PRESS
1931, 'b', RELEASE
2103, 'r', PRESS
2180, 'r', RELEASE
2217, 'o', PRESS
2327, 'o', RELEASE
2403, 'w', PRESS
2480, 'w', RELEASE
2524, 'n', PRESS
2622, Key.space, PRESS
2649, 'n', RELEASE
2722, Key.space, RELEASE
3011, 'f', PRESS
3096, 'f', RELEASE
3112, 'o', PRESS
3214, 'o', RELEASE
3331, 'x', PRESS
3426, 'x', RELEASE
3476, Key.space, PRESS
3555, Key.space, RELEASE
3907, 'j', PRESS
3976, 'j', RELEASE
4050, 'u', PRESS
4119, 'u', RELEASE
4241, 'm', PRESS
4319, 'm', RELEASE
4503, 'p', PRESS
4572, 'p', RELEASE
4628, 's', PRESS
4714, 's', RELEASE
4746, Key.space, PRESS
4839, Key.space, RELEASE
5206, 'o', PRESS
5298, 'o', RELEASE
5299, 'v', PRESS
5351, 'v', RELEASE
5499, 'e', PRESS
5600, 'e', RELEASE
5687, 'r', PRESS
5780, 'r', RELEASE
5945, Key.space, PRESS
6047, Key.space, RELEASE
6175, 't', PRESS
6260, 'h', PRESS
6261, 't', RELEASE
6331, 'h', RELEASE
6425, 'e', PRESS
6518, 'e', RELEASE
6551, Key.space, PRESS
6638, Key.space, RELEASE
6814, 'l', PRESS
6892, 'l', RELEASE
6987, 'a', PRESS
7074, 'a', RELEASE
7458, 'z', PRESS
7528, 'z', RELEASE
7622, 'y', PRESS
7708, 'y', RELEASE
7767, Key.space, PRESS
7821, Key.space, RELEASE
8080, 'd', PRESS
8160, 'o', PRESS
8180, 'd', RELEASE
8238, 'o', RELEASE
9282, 'g', PRESS
9400, 'g', RELEASE
10540, '.', PRESS
10595, '.', RELEASE
