0, Key.shift, PRESS
143, 'T', PRESS
220, Key.shift, RELEASE
253, 'h', PRESS
253, 't', RELEASE
324, 'h', RELEASE
945, 'e', PRESS
1016, 'e', RELEASE
1125, Key.space, PRESS
1203, Key.space, RELEASE
1946, 'q', PRESS
2040, 'q', RELEASE
2058, 'u', PRESS
2145, 'u', RELEASE
2224, 'i', PRESS
2294, 'i', RELEASE
2386, 'c', PRESS
2465, 'c', RELEASE
2589, 'k', PRESS
2667, 'k', RELEASE
2902, Key.space, PRESS
2980, Key.space, RELEASE
3142, 'b', PRESS
3188, 'b', RELEASE
4529, 'r', PRESS
4615, 'r', RELEASE
4680, 'o', PRESS
4774, 'o', RELEASE
4804, 'w', PRESS
4873, 'w', RELEASE
4998, 'n', PRESS
5163, Key.space, PRESS
5164, 'n', RELEASE
5252, Key.space, RELEASE
6156, 'f', PRESS
6252, 'o', PRESS
6252, 'f', RELEASE
6305, 'o', RELEASE
6538, 'x', PRESS
6608, 'x', RELEASE
6643, Key.space, PRESS
6714, Key.space, RELEASE
6983, 'j', PRESS
7060, 'j', RELEASE
7130, 'u', PRESS
7200, 'u', RELEASE
7309, 'm', PRESS
7378, 'm', RELEASE
7504, 'p', PRESS
7582, 'p', RELEASE
7657, 's', PRESS
7736, 's', RELEASE
7826, Key.space, PRESS
7904, Key.space, RELEASE
8181, 'e', PRESS
8283, 'e', RELEASE
8370, 'r', PRESS
8432, 'r', RELEASE
8776, '=', PRESS
8813, '=', RELEASE
9563, Key.backspace, PRESS
9625, Key.backspace, RELEASE
9751, Key.backspace, PRESS
9797, Key.backspace, RELEASE
9988, Key.backspace, PRESS
10035, Key.backspace, RELEASE
10528, 'o', PRESS
10597, 'o', RELEASE
10931, 'v', PRESS
10992, 'v', RELEASE
11024, 'e', PRESS
11094, 'e', RELEASE
11159, 'r', PRESS
11252, 'r', RELEASE
11625, Key.space, PRESS
11711, Key.space, RELEASE
11780, 't', PRESS
11851, 't', RELEASE
11874, 'h', PRESS
11969, 'h', RELEASE
12016, 'e', PRESS
12101, Key.space, PRESS
12101, 'e', RELEASE
12158, Key.space, RELEASE
12615, 'l', PRESS
12684, 'l', RELEASE
12742, 'a', PRESS
12828, 'a', RELEASE
13795, 'z', PRESS
13857, 'z', RELEASE
13930, 'y', PRESS
14008, 'y', RELEASE
14078, Key.space, PRESS
14172, Key.space, RELEASE
14281, 'd', PRESS
14359, 'd', RELEASE
14444, 'o', PRESS
14538, 'o', RELEASE
14747, 'g', PRESS
14809, 'g', RELEASE
16105, '.', PRESS
16175, '.', RELEASE
