0, Key.shift, PRESS
40, 'T', PRESS
139, Key.shift, RELEASE
142, 'h', PRESS
143, 't', RELEASE
218, 'h', RELEASE
303, 'e', PRESS
373, 'e', RELEASE
404, Key.space, PRESS
482, Key.space, RELEASE
831, 'q', PRESS
932, 'q', RELEASE
966, 'u', PRESS
1067, 'u', RELEASE
1176, 'i', PRESS
1263, 'i', RELEASE
1339, 'c', PRESS
1409, 'c', RELEASE
1465, 'k', PRESS
1593, Key.space, PRESS
1614, 'k', RELEASE
1694, Key.space, RELEASE
1897, 'b', PRESS
1967, 'b', RELEASE
2100, 'r', PRESS
2176, 'r', RELEASE
2220, 'o', PRESS
2330, 'o', RELEASE
2522, 'w', PRESS
2616, 'w', RELEASE
3475, 'n', PRESS
3539, Key.space, PRESS
3567, 'n', RELEASE
3634, Key.space, RELEASE
3817, 'f', PRESS
3903, 'o', PRESS
3904, 'f', RELEASE
3989, 'o', RELEASE
4067, 'x', PRESS
4165, Key.space, PRESS
4165, 'x', RELEASE
4257, Key.space, RELEASE
4397, 'j', PRESS
4475, 'j', RELEASE
4562, 'u', PRESS
4623, 'u', RELEASE
4739, 'm', PRESS
4809, 'm', RELEASE
4960, 'p', PRESS
5030, 'p', RELEASE
5077, 's', PRESS
5147, 's', RELEASE
5166, Key.space, PRESS
5260, Key.space, RELEASE
5325, 'o', PRESS
5403, 'o', RELEASE
5634, 'v', PRESS
5710, 'v', RELEASE
5711, 'e', PRESS
5772, 'e', RELEASE
5850, 'r', PRESS
5952, Key.space, PRESS
5952, 'r', RELEASE
6008, Key.space, RELEASE
6096, 't', PRESS
6166, 't', RELEASE
6182, 'h', PRESS
6268, 'h', RELEASE
6338, 'e', PRESS
6419, Key.space, PRESS
6420, 'e', RELEASE
6480, Key.space, RELEASE
6684, 'l', PRESS
6761, 'l', RELEASE
6799, 'a', PRESS
6869, 'a', RELEASE
7335, 'y', PRESS
7381, 'y', RELEASE
7679, Key.backspace, PRESS
7748, Key.backspace, RELEASE
7849, 'z', PRESS
7943, 'z', RELEASE
7969, 'y', PRESS
8048, 'y', RELEASE
8066, Key.space, PRESS
8135, Key.space, RELEASE
8409, 'd', PRESS
8494, 'd', RELEASE
8530, 'o', PRESS
8607, 'o', RELEASE
8742, 'g', PRESS
8812, 'g', RELEASE
9480, '.', PRESS
9542, '.', RELEASE
