0, Key.shift, PRESS
104, 'T', PRESS
174, 'T', RELEASE
194, Key.shift, RELEASE
422, 'h', PRESS
509, 'h', RELEASE
1018, 'e', PRESS
1104, 'e', RELEASE
1130, Key.space, PRESS
1208, Key.space, RELEASE
1250, 'q', PRESS
1344, 'u', PRESS
1344, 'q', RELEASE
1415, 'u', RELEASE
1502, 'i', PRESS
1579, 'i', RELEASE
1717, 'c', PRESS
1787, 'c', RELEASE
1849, 'k', PRESS
1959, Key.space, PRESS
1960, 'k', RELEASE
2021, Key.space, RELEASE
2292, 'b', PRESS
2369, 'b', RELEASE
2520, 'r', PRESS
2591, 'r', RELEASE
2633, 'o', PRESS
2703, 'o', RELEASE
2837, 'w', PRESS
2899, 'w', RELEASE
2920, 'n', PRESS
3017, Key.space, PRESS
3045, 'n', RELEASE
3109, Key.space, RELEASE
3585, 'f', PRESS
3662, 'o', PRESS
3663, 'f', RELEASE
3741, 'o', RELEASE
3834, 'x', PRESS
3912, 'x', RELEASE
3936, Key.space, PRESS
4022, Key.space, RELEASE
4099, 'j', PRESS
4176, 'j', RELEASE
4262, 'u', PRESS
4308, 'u', RELEASE
4439, 'm', PRESS
4509, 'm', RELEASE
4627, 'p', PRESS
4709, 'p', RELEASE
4710, 's', PRESS
4787, 's', RELEASE
4815, Key.space, PRESS
4877, Key.space, RELEASE
4946, 'o', PRESS
5048, 'o', RELEASE
5103, 'v', PRESS
5190, 'v', RELEASE
5321, 'e', PRESS
5391, 'e', RELEASE
5456, 'r', PRESS
5533, Key.space, PRESS
5534, 'r', RELEASE
5590, Key.space, RELEASE
5678, 't', PRESS
5739, 'h', PRESS
5740, 't', RELEASE
5817, 'h', RELEASE
5872, 'e', PRESS
5937, Key.space, PRESS
5957, 'e', RELEASE
5999, Key.space, RELEASE
6177, 'l', PRESS
6280, 'l', RELEASE
6301, 'a', PRESS
6387, 'a', RELEASE
6794, 'z', PRESS
6872, 'z', RELEASE
7073, 'y', PRESS
7159, 'y', RELEASE
7180, Key.space, PRESS
7249, Key.space, RELEASE
7423, 'd', PRESS
7502, 'o', PRESS
7522, 'd', RELEASE
7611, 'o', RELEASE
7711, 'g', PRESS
7772, 'g', RELEASE
