0, Key.shift, PRESS
120, 'T', PRESS
220, Key.shift, RELEASE
223, 'h', PRESS
223, 't', RELEASE
291, 'h', RELEASE
400, 'e', PRESS
480, Key.space, PRESS
480, 'e', RELEASE
540, Key.space, RELEASE
685, 'q', PRESS
757, 'u', PRESS
809, 'q', RELEASE
842, 'u', RELEASE
984, 'i', PRESS
1013, 'i', RELEASE
1649, 'c', PRESS
1725, 'c', RELEASE
1750, 'k', PRESS
1844, 'k', RELEASE
1860, Key.space, PRESS
1955, Key.space, RELEASE
2215, 'b', PRESS
2293, 'b', RELEASE
2465, 'r', PRESS
2541, 'r', RELEASE
2643, 'o', PRESS
2737, 'o', RELEASE
3154, 'w', PRESS
3230, 'w', RELEASE
3272, 'n', PRESS
3360, Key.space, PRESS
3388, 'n', RELEASE
3477, Key.space, RELEASE
3918, 'f', PRESS
4011, 'f', RELEASE
4030, 'o', PRESS
4157, 'o', RELEASE
4236, 'x', PRESS
4314, 'x', RELEASE
4388, Key.space, PRESS
4497, Key.space, RELEASE
5060, 'h', PRESS
5146, 'h', RELEASE
5425, Key.backspace, PRESS
5486, Key.backspace, RELEASE
5694, 'j', PRESS
5764, 'j', RELEASE
5870, 'u', PRESS
5924, 'u', RELEASE
6032, 'm', PRESS
6125, 'm', RELEASE
6259, 'p', PRESS
6320, 'p', RELEASE
6321, 's', PRESS
6387, 's', RELEASE
6477, Key.space, PRESS
6594, Key.space, RELEASE
6629, 'o', PRESS
6714, 'o', RELEASE
6787, 'v', PRESS
6873, 'v', RELEASE
6992, 'e', PRESS
7069, 'e', RELEASE
7141, 'r', PRESS
7261, Key.space, PRESS
7262, 'r', RELEASE
7347, Key.space, RELEASE
7407, 't', PRESS
7484, 't', RELEASE
7519, 'h', PRESS
7627, 'h', RELEASE
7627, 'e', PRESS
7697, 'e', RELEASE
7728, Key.space, PRESS
7782, Key.space, RELEASE
7975, 'l', PRESS
8061, 'l', RELEASE
8274, 'a', PRESS
8376, 'a', RELEASE
8467, 'z', PRESS
8528, 'z', RELEASE
8631, 'y', PRESS
8725, 'y', RELEASE
8747, Key.space, PRESS
8825, Key.space, RELEASE
9014, 'd', PRESS
9083, 'd', RELEASE
9109, 'o', PRESS
9195, 'o', RELEASE
9321, 'g', PRESS
9408, 'g', RELEASE
9653, '.', PRESS
9713, '.', RELEASE
