0, Key.shift, PRESS
129, 'T', PRESS
237, Key.shift, RELEASE
239, 't', RELEASE
253, 'h', PRESS
339, 'h', RELEASE
422, 'e', PRESS
464, Key.space, PRESS
483, 'e', RELEASE
541, Key.space, RELEASE
864, 'q', PRESS
958, 'q', RELEASE
996, 'u', PRESS
1074, 'u', RELEASE
1171, 'i', PRESS
1232, 'i', RELEASE
1311, 'c', PRESS
1390, 'c', RELEASE
1428, 'k', PRESS
1561, Key.space, PRESS
1562, 'k', RELEASE
1640, Key.space, RELEASE
1877, 'b', PRESS
1963, 'b', RELEASE
2136, 'r', PRESS
2205, 'r', RELEASE
2261, 'o', PRESS
2355, 'o', RELEASE
2861, 'w', PRESS
2962, 'w', RELEASE
2990, 'n', PRESS
3091, Key.space, PRESS
3092, 'n', RELEASE
3203, Key.space, RELEASE
3852, 'f', PRESS
3937, 'f', RELEASE
3977, 'o', PRESS
4047, 'o', RELEASE
4145, 'x', PRESS
4231, 'x', RELEASE
4250, Key.space, PRESS
4327, Key.space, RELEASE
4549, 'j', PRESS
4611, 'j', RELEASE
4700, 'u', PRESS
4747, 'u', RELEASE
4862, 'm', PRESS
4939, 'm', RELEASE
5086, 'p', PRESS
5147, 'p', RELEASE
5190, 's', PRESS
5260, 's', RELEASE
5282, Key.space, PRESS
5359, Key.space, RELEASE
5454, 'o', PRESS
5524, 'o', RELEASE
5689, 'v', PRESS
5776, 'v', RELEASE
5908, 'e', PRESS
5977, 'e', RELEASE
6054, 'r', PRESS
6149, Key.space, PRESS
6149, 'r', RELEASE
6204, Key.space, RELEASE
6288, 't', PRESS
6357, 'h', PRESS
6357, 't', RELEASE
6419, 'h', RELEASE
6475, 'e', PRESS
6571, Key.space, PRESS
6572, 'e', RELEASE
6641, Key.space, RELEASE
6779, 'l', PRESS
6856, 'l', RELEASE
6889, 'a', PRESS
6966, 'a', RELEASE
7646, 'z', PRESS
7700, 'z', RELEASE
7828, 'u', PRESS
7872, 'u', RELEASE
8237, Key.backspace, PRESS
8316, Key.backspace, RELEASE
8542, 'y', PRESS
8612, 'y', RELEASE
8703, Key.space, PRESS
8757, Key.space, RELEASE
9137, 'd', PRESS
9234, 'o', PRESS
9269, 'd', RELEASE
9294, 'o', RELEASE
9465, 'g', PRESS
9535, 'g', RELEASE
9756, '.', PRESS
9809, '.', RELEASE
