0, Key.shift, PRESS
176, 'T', PRESS
236, Key.shift, RELEASE
261, 't', RELEASE
307, 'h', PRESS
394, 'h', RELEASE
447, 'e', PRESS
536, Key.space, PRESS
537, 'e', RELEASE
622, Key.space, RELEASE
742, 'q', PRESS
845, 'q', RELEASE
861, 'u', PRESS
971, 'u', RELEASE
1574, 'i', PRESS
1657, 'i', RELEASE
1658, 'c', PRESS
1719, 'c', RELEASE
1746, 'k', PRESS
1855, Key.space, PRESS
1855, 'k', RELEASE
1918, Key.space, RELEASE
2171, 'b', PRESS
2241, 'b', RELEASE
2327, 'r', PRESS
2397, 'r', RELEASE
2521, 'o', PRESS
2622, 'o', RELEASE
2820, 'w', PRESS
2897, 'w', RELEASE
2983, 'n', PRESS
3005, 'b', PRESS
3051, 'b', RELEASE
3084, Key.space, PRESS
3084, 'n', RELEASE
3186, Key.space, RELEASE
3920, Key.backspace, PRESS
3990, Key.backspace, RELEASE
4100, Key.backspace, PRESS
4153, Key.backspace, RELEASE
4388, Key.space, PRESS
4449, Key.space, RELEASE
6557, 'f', PRESS
6619, 'f', RELEASE
6804, 'o', PRESS
6874, 'o', RELEASE
6987, 'x', PRESS
7029, Key.space, PRESS
7048, 'x', RELEASE
7114, Key.space, RELEASE
7328, 'j', PRESS
7390, 'j', RELEASE
7474, 'u', PRESS
7520, 'u', RELEASE
7635, 'm', PRESS
7705, 'm', RELEASE
7828, 'p', PRESS
7897, 'p', RELEASE
7954, 's', PRESS
8032, Key.space, PRESS
8032, 's', RELEASE
8098, Key.space, RELEASE
8188, 'o', PRESS
8289, 'o', RELEASE
8510, 'v', PRESS
8587, 'v', RELEASE
8588, 'e', PRESS
8665, 'e', RELEASE
8730, 'r', PRESS
8816, Key.space, PRESS
8816, 'r', RELEASE
8872, Key.space, RELEASE
8928, 't', PRESS
8975, 'h', PRESS
9005, 't', RELEASE
9068, 'h', RELEASE
9131, 'e', PRESS
9224, Key.space, PRESS
9224, 'e', RELEASE
9281, Key.space, RELEASE
9416, 'l', PRESS
9475, 'a', PRESS
9492, 'l', RELEASE
9568, 'a', RELEASE
10587, 'z', PRESS
10658, 'z', RELEASE
11870, 'y', PRESS
11947, 'y', RELEASE
11983, Key.space, PRESS
12069, Key.space, RELEASE
12248, 'd', PRESS
12321, 'o', PRESS
12340, 'd', RELEASE
12422, 'o', RELEASE
12526, 'g', PRESS
12588, 'g', RELEASE
13501, '.', PRESS
13586, '.', RELEASE
