0, Key.shift, PRESS
145, 'T', PRESS
230, 'T', RELEASE
250, Key.shift, RELEASE
286, 'h', PRESS
372, 'h', RELEASE
423, 'e', PRESS
512, Key.space, PRESS
513, 'e', RELEASE
574, Key.space, RELEASE
1022, 'q', PRESS
1099, 'u', PRESS
1099, 'q', RELEASE
1163, 'u', RELEASE
1253, 'i', PRESS
1337, 'i', RELEASE
1338, 'c', PRESS
1406, 'c', RELEASE
1459, 'k', PRESS
1531, Key.space, PRESS
1551, 'k', RELEASE
1624, Key.space, RELEASE
1817, 'b', PRESS
1894, 'b', RELEASE
1949, 'r', PRESS
2018, 'r', RELEASE
2083, 'o', PRESS
2169, 'o', RELEASE
2215, 'w', PRESS
2284, 'w', RELEASE
2344, 'n', PRESS
2417, Key.space, PRESS
2445, 'n', RELEASE
2517, Key.space, RELEASE
3077, 'f', PRESS
3153, 'o', PRESS
3154, 'f', RELEASE
3233, 'o', RELEASE
3280, 'x', PRESS
3330, Key.space, PRESS
3364, 'x', RELEASE
3407, Key.space, RELEASE
3536, 'j', PRESS
3613, 'j', RELEASE
3690, 'u', PRESS
3744, 'u', RELEASE
3855, 'm', PRESS
3925, 'm', RELEASE
4064, 'p', PRESS
4153, 'p', RELEASE
4154, 's', PRESS
4223, 's', RELEASE
4281, Key.space, PRESS
4359, Key.space, RELEASE
4393, 'o', PRESS
4502, 'o', RELEASE
4545, 'v', PRESS
4623, 'v', RELEASE
4757, 'e', PRESS
4827, 'e', RELEASE
4898, 'r', PRESS
4995, Key.space, PRESS
4995, 'r', RELEASE
5064, Key.space, RELEASE
5135, 't', PRESS
5205, 'h', PRESS
5205, 't', RELEASE
5283, 'h', RELEASE
5319, 'e', PRESS
5376, Key.space, PRESS
5403, 'e', RELEASE
5429, Key.space, RELEASE
5604, 'l', PRESS
5698, 'l', RELEASE
5777, 'a', PRESS
5879, 'a', RELEASE
6506, 'z', PRESS
6583, 'z', RELEASE
6726, 'y', PRESS
6811, 'y', RELEASE
6829, Key.space, PRESS
6906, Key.space, RELEASE
7230, 'd', PRESS
7311, 'o', PRESS
7330, 'd', RELEASE
7396, 'o', RELEASE
7476, 'g', PRESS
7538, 'g', RELEASE
7773, '.', PRESS
7835, '.', RELEASE
