0, Key.shift, PRESS
88, 'T', PRESS
148, Key.shift, RELEASE
165, 't', RELEASE
181, 'h', PRESS
283, 'h', RELEASE
328, 'e', PRESS
405, 'e', RELEASE
425, Key.space, PRESS
486, Key.space, RELEASE
6770, Key.shift, PRESS
6920, Key.shift, RELEASE
