0, Key.shift, PRESS
105, 'T', PRESS
172, Key.shift, RELEASE
197, 't', RELEASE
243, 'h', PRESS
298, 'h', RELEASE
571, 'e', PRESS
640, 'e', RELEASE
687, Key.space, PRESS
749, Key.space, RELEASE
1084, 'q', PRESS
1169, 'q', RELEASE
1217, 'u', PRESS
1294, 'u', RELEASE
1385, 'i', PRESS
1463, 'i', RELEASE
1539, 'c', PRESS
1616, 'c', RELEASE
1661, 'k', PRESS
1778, Key.space, PRESS
1779, 'k', RELEASE
1840, Key.space, RELEASE
2196, 'b', PRESS
2305, 'b', RELEASE
2460, 'r', PRESS
2530, 'r', RELEASE
2567, 'o', PRESS
2645, 'o', RELEASE
2736, 'w', PRESS
2797, 'w', RELEASE
2908, 'n', PRESS
3012, Key.space, PRESS
3039, 'n', RELEASE
3113, Key.space, RELEASE
3697, 'f', PRESS
3792, 'f', RELEASE
3826, 'o', PRESS
3904, 'o', RELEASE
3966, 'x', PRESS
4036, 'x', RELEASE
4078, Key.space, PRESS
4148, Key.space, RELEASE
4292, 'j', PRESS
4369, 'j', RELEASE
4443, 'u', PRESS
4520, 'u', RELEASE
4660, 'm', PRESS
4729, 'm', RELEASE
4850, 'p', PRESS
4918, 'p', RELEASE
5019, 's', PRESS
5081, 's', RELEASE
5109, Key.space, PRESS
5178, Key.space, RELEASE
5532, 'o', PRESS
5602, 'o', RELEASE
5695, 'v', PRESS
5781, 'v', RELEASE
5923, 'e', PRESS
6001, 'e', RELEASE
6080, 'r', PRESS
6150, 'r', RELEASE
6168, Key.space, PRESS
6254, Key.space, RELEASE
6325, 't', PRESS
6378, 't', RELEASE
6393, 'h', PRESS
6487, 'h', RELEASE
6531, 'e', PRESS
6588, Key.space, PRESS
6607, 'e', RELEASE
6664, Key.space, RELEASE
6812, 'l', PRESS
6888, 'l', RELEASE
6889, 'a', PRESS
6955, 'a', RELEASE
7076, 'z', PRESS
7153, 'z', RELEASE
8044, 'y', PRESS
8114, 'y', RELEASE
8220, Key.space, PRESS
8273, Key.space, RELEASE
8545, 'd', PRESS
8646, 'o', PRESS
8646, 'd', RELEASE
8709, 'o', RELEASE
8818, 'g', PRESS
8887, 'g', RELEASE
9566, '.', PRESS
9620, '.', RELEASE
