0, Key.shift, PRESS
65, 'T', PRESS
147, Key.shift, RELEASE
149, 'h', PRESS
164, 't', RELEASE
235, 'h', RELEASE
320, 'e', PRESS
397, 'e', RELEASE
416, Key.space, PRESS
486, Key.space, RELEASE
604, 'q', PRESS
681, 'u', PRESS
709, 'q', RELEASE
789, 'u', RELEASE
886, 'i', PRESS
964, 'i', RELEASE
1006, 'c', PRESS
1091, 'c', RELEASE
1128, 'k', PRESS
1240, Key.space, PRESS
1260, 'k', RELEASE
1317, Key.space, RELEASE
1776, 'b', PRESS
1877, 'b', RELEASE
1925, 'r', PRESS
2003, 'r', RELEASE
2045, 'o', PRESS
2163, 'o', RELEASE
2202, 'w', PRESS
2272, 'w', RELEASE
2331, 'n', PRESS
2488, Key.space, PRESS
2489, 'n', RELEASE
2560, Key.space, RELEASE
3136, 'f', PRESS
3215, 'o', PRESS
3215, 'f', RELEASE
3301, 'o', RELEASE
3365, 'x', PRESS
3418, 'x', RELEASE
3444, Key.space, PRESS
3538, Key.space, RELEASE
3664, 'j', PRESS
3766, 'j', RELEASE
3839, 'u', PRESS
3894, 'u', RELEASE
4008, 'm', PRESS
4093, 'm', RELEASE
4204, 'p', PRESS
4274, 'p', RELEASE
4368, 's', PRESS
4438, 's', RELEASE
4485, Key.space, PRESS
4554, Key.space, RELEASE
4765, 'o', PRESS
4833, 'o', RELEASE
5079, 'v', PRESS
5155, 'v', RELEASE
5156, 'e', PRESS
5234, 'e', RELEASE
5306, 'r', PRESS
5408, Key.space, PRESS
5409, 'r', RELEASE
5471, Key.space, RELEASE
5578, 'h', PRESS
5599, 't', PRESS
5677, 'h', RELEASE
5677, 't', RELEASE
5849, 'e', PRESS
5903, 'e', RELEASE
5964, Key.space, PRESS
6027, Key.space, RELEASE
6367, 'l', PRESS
6451, 'l', RELEASE
6548, 'a', PRESS
6635, 'a', RELEASE
7037, 'z', PRESS
7130, 'z', RELEASE
