0, Key.shift, PRESS
112, 'T', PRESS
205, Key.shift, RELEASE
205, 't', RELEASE
227, 'h', PRESS
322, 'h', RELEASE
406, 'e', PRESS
459, 'e', RELEASE
482, Key.space, PRESS
536, Key.space, RELEASE
1343, 'q', PRESS
1446, 'u', PRESS
1446, 'q', RELEASE
1532, 'u', RELEASE
1602, 'i', PRESS
1689, 'i', RELEASE
1735, 'c', PRESS
1813, 'c', RELEASE
1883, 'k', PRESS
1985, 'k', RELEASE
2003, Key.space, PRESS
2073, Key.space, RELEASE
3018, 'b', PRESS
3113, 'b', RELEASE
3311, 'r', PRESS
3399, 'o', PRESS
3399, 'r', RELEASE
3476, 'o', RELEASE
3544, 'w', PRESS
3605, 'w', RELEASE
3655, 'n', PRESS
3745, Key.space, PRESS
3765, 'n', RELEASE
3837, Key.space, RELEASE
4811, 'f', PRESS
4897, 'f', RELEASE
4960, 'o', PRESS
5030, 'o', RELEASE
5141, 'x', PRESS
5230, Key.space, PRESS
5230, 'x', RELEASE
5292, Key.space, RELEASE
6579, 'j', PRESS
6681, 'j', RELEASE
6749, 'u', PRESS
6802, 'u', RELEASE
6923, 'm', PRESS
6993, 'm', RELEASE
7110, 'p', PRESS
7189, 'p', RELEASE
7271, 's', PRESS
7352, Key.space, PRESS
7352, 's', RELEASE
7414, Key.space, RELEASE
8630, 'o', PRESS
8699, 'o', RELEASE
8885, 'v', PRESS
8956, 'e', PRESS
8970, 'v', RELEASE
9048, 'e', RELEASE
9104, 'r', PRESS
9176, Key.space, PRESS
9197, 'r', RELEASE
9253, Key.space, RELEASE
9368, 't', PRESS
9437, 't', RELEASE
9453, 'h', PRESS
9523, 'h', RELEASE
9601, 'e', PRESS
9670, Key.space, PRESS
9670, 'e', RELEASE
9735, Key.space, RELEASE
9973, 'l', PRESS
10042, 'l', RELEASE
10094, 'a', PRESS
10171, 'a', RELEASE
10308, 'z', PRESS
10371, 'z', RELEASE
10876, 'y', PRESS
10953, 'y', RELEASE
10986, Key.space, PRESS
11073, Key.space, RELEASE
11265, 'd', PRESS
11376, 'o', PRESS
11376, 'd', RELEASE
11462, 'o', RELEASE
11573, 'g', PRESS
11626, 'g', RELEASE
12428, '.', PRESS
12492, '.', RELEASE
