0, Key.shift, PRESS
104, 'T', PRESS
205, Key.shift, RELEASE
206, 't', RELEASE
220, 'h', PRESS
306, 'h', RELEASE
520, 'e', PRESS
597, 'e', RELEASE
652, Key.space, PRESS
722, Key.space, RELEASE
1017, 'q', PRESS
1126, 'q', RELEASE
1210, 'u', PRESS
1319, 'u', RELEASE
1430, 'i', PRESS
1499, 'i', RELEASE
1581, 'c', PRESS
1651, 'c', RELEASE
1669, 'k', PRESS
1788, Key.space, PRESS
1788, 'k', RELEASE
1905, Key.space, RELEASE
2230, 'b', PRESS
2332, 'b', RELEASE
2477, 'r', PRESS
2547, 'r', RELEASE
2581, 'o', PRESS
2665, 'o', RELEASE
2739, 'w', PRESS
2801, 'w', RELEASE
2848, 'n', PRESS
2929, Key.space, PRESS
2957, 'n', RELEASE
3038, Key.space, RELEASE
3640, 'f', PRESS
3734, 'o', PRESS
3734, 'f', RELEASE
3820, 'o', RELEASE
3874, 'x', PRESS
3925, Key.space, PRESS
3951, 'x', RELEASE
4041, Key.space, RELEASE
4205, 'j', PRESS
4290, 'j', RELEASE
4374, 'u', PRESS
4436, 'u', RELEASE
4559, 'm', PRESS
4636, 'm', RELEASE
4761, 'p', PRESS
4821, 'p', RELEASE
4891, 's', PRESS
4980, Key.space, PRESS
4980, 's', RELEASE
5042, Key.space, RELEASE
5098, 'o', PRESS
5185, 'o', RELEASE
5347, 'v', PRESS
5432, 'v', RELEASE
5555, 'e', PRESS
5633, 'e', RELEASE
5722, 'r', PRESS
5806, 'r', RELEASE
5825, Key.space, PRESS
5918, Key.space, RELEASE
6008, 't', PRESS
6060, 't', RELEASE
6077, 'h', PRESS
6146, 'h', RELEASE
6209, 'e', PRESS
6285, Key.space, PRESS
6286, 'e', RELEASE
6359, Key.space, RELEASE
6505, 'l', PRESS
6582, 'l', RELEASE
6624, 'a', PRESS
6701, 'a', RELEASE
6833, 'z', PRESS
6880, 'z', RELEASE
7275, 'y', PRESS
7344, 'y', RELEASE
7369, Key.space, PRESS
7448, Key.space, RELEASE
7772, 'd', PRESS
7875, 'o', PRESS
7876, 'd', RELEASE
7953, 'o', RELEASE
8040, 'g', PRESS
8103, 'g', RELEASE
8829, '.', PRESS
8892, '.', RELEASE
