0, Key.shift, PRESS
104, 'T', PRESS
204, Key.shift, RELEASE
206, 'h', PRESS
206, 't', RELEASE
275, 'h', RELEASE
376, 'e', PRESS
457, Key.space, PRESS
458, 'e', RELEASE
510, Key.space, RELEASE
754, 'q', PRESS
857, 'q', RELEASE
957, 'u', PRESS
1051, 'u', RELEASE
1153, 'i', PRESS
1214, 'i', RELEASE
1318, 'c', PRESS
1380, 'c', RELEASE
1429, 'k', PRESS
1539, Key.space, PRESS
1540, 'k', RELEASE
1610, Key.space, RELEASE
1900, 'b', PRESS
1962, 'b', RELEASE
2120, 'r', PRESS
2191, 'o', PRESS
2192, 'r', RELEASE
2261, 'o', RELEASE
2380, 'w', PRESS
2433, 'w', RELEASE
2480, 'n', PRESS
2551, Key.space, PRESS
2571, 'n', RELEASE
2645, Key.space, RELEASE
3322, 'f', PRESS
3400, 'o', PRESS
3400, 'f', RELEASE
3470, 'o', RELEASE
3575, 'x', PRESS
3647, Key.space, PRESS
3647, 'x', RELEASE
3724, Key.space, RELEASE
3844, 'j', PRESS
3922, 'j', RELEASE
4014, 'u', PRESS
4083, 'u', RELEASE
4180, 'm', PRESS
4274, 'm', RELEASE
4364, 'p', PRESS
4434, 'p', RELEASE
4473, 's', PRESS
4562, Key.space, PRESS
4562, 's', RELEASE
4647, Key.space, RELEASE
4711, 'o', PRESS
4788, 'o', RELEASE
4902, 'v', PRESS
4956, 'v', RELEASE
5111, 'e', PRESS
5182, 'e', RELEASE
5266, 'r', PRESS
5354, Key.space, PRESS
5355, 'r', RELEASE
5416, Key.space, RELEASE
5514, 't', PRESS
5584, 'h', PRESS
5584, 't', RELEASE
5654, 'h', RELEASE
5707, 'e', PRESS
5775, Key.space, PRESS
5792, 'e', RELEASE
5842, Key.space, RELEASE
6004, 'l', PRESS
6074, 'l', RELEASE
6130, 'a', PRESS
6223, 'a', RELEASE
6705, 'z', PRESS
6775, 'y', PRESS
6776, 'z', RELEASE
6853, 'y', RELEASE
6875, Key.space, PRESS
6945, Key.space, RELEASE
7203, 'd', PRESS
7314, 'o', PRESS
7315, 'd', RELEASE
7392, 'o', RELEASE
7492, 'g', PRESS
7554, 'g', RELEASE
8404, '.', PRESS
8474, '.', RELEASE
9551, Key.backspace, PRESS
9579, Key.backspace, RELEASE
10612, '.', PRESS
10666, '.', RELEASE
