0, Key.shift, PRESS
730, Key.shift, RELEASE
3767, Key.shift, PRESS
4038, 'T', PRESS
4124, 'T', RELEASE
4185, Key.shift, RELEASE
4851, 'h', PRESS
4954, 'h', RELEASE
5095, 'e', PRESS
5198, 'e', RELEASE
5479, Key.space, PRESS
5588, Key.space, RELEASE
6200, 'q', PRESS
6294, 'q', RELEASE
6311, 'u', PRESS
6397, 'u', RELEASE
6514, 'i', PRESS
6593, 'i', RELEASE
6891, 'c', PRESS
6977, 'c', RELEASE
7062, 'k', PRESS
7157, 'k', RELEASE
7190, Key.space, PRESS
7292, Key.space, RELEASE
7509, 'b', PRESS
7579, 'b', RELEASE
8044, 'r', PRESS
8130, 'r', RELEASE
8223, 'o', PRESS
8301, 'o', RELEASE
8543, 'w', PRESS
8612, 'w', RELEASE
8693, 'n', PRESS
8791, Key.space, PRESS
8818, 'n', RELEASE
8882, Key.space, RELEASE
9123, 'f', PRESS
9217, 'o', PRESS
9218, 'f', RELEASE
9305, 'o', RELEASE
9592, 'x', PRESS
9694, 'x', RELEASE
9730, Key.space, PRESS
9825, Key.space, RELEASE
10569, 'j', PRESS
10639, 'j', RELEASE
10708, 'u', PRESS
10770, 'u', RELEASE
10911, 'm', PRESS
10981, 'm', RELEASE
11117, 'p', PRESS
11194, 'p', RELEASE
11357, 's', PRESS
11450, 's', RELEASE
11539, Key.space, PRESS
11626, Key.space, RELEASE
11857, 'o', PRESS
11942, 'o', RELEASE
12234, 'v', PRESS
12319, 'v', RELEASE
12376, 'e', PRESS
12462, 'e', RELEASE
12532, 'r', PRESS
12635, Key.space, PRESS
12635, 'r', RELEASE
12714, Key.space, RELEASE
12777, 't', PRESS
12833, 'h', PRESS
12854, 't', RELEASE
12934, 'h', RELEASE
13146, 'e', PRESS
13242, 'e', RELEASE
13268, Key.space, PRESS
13378, Key.space, RELEASE
13686, 'l', PRESS
13771, 'l', RELEASE
13853, 'a', PRESS
13947, 'a', RELEASE
14083, 'z', PRESS
14153, 'z', RELEASE
14516, 'y', PRESS
14633, 'y', RELEASE
14791, Key.space, PRESS
14892, Key.space, RELEASE
15213, 'd', PRESS
15306, 'd', RELEASE
15367, 'o', PRESS
15453, 'o', RELEASE
15741, 'g', PRESS
15810, 'g', RELEASE
