0, Key.shift, PRESS
105, 'T', PRESS
182, Key.shift, RELEASE
183, 't', RELEASE
200, 'h', PRESS
311, 'h', RELEASE
392, 'e', PRESS
469, Key.space, PRESS
470, 'e', RELEASE
542, Key.space, RELEASE
948, 'q', PRESS
1041, 'q', RELEASE
1066, 'u', PRESS
1152, 'u', RELEASE
1242, 'i', PRESS
1319, 'i', RELEASE
1455, 'c', PRESS
1525, 'c', RELEASE
1565, 'k', PRESS
1683, Key.space, PRESS
1683, 'k', RELEASE
1753, Key.space, RELEASE
2156, 'b', PRESS
2250, 'b', RELEASE
2373, 'r', PRESS
2442, 'r', RELEASE
2505, 'o', PRESS
2583, 'o', RELEASE
2677, 'w', PRESS
2730, 'w', RELEASE
2800, 'n', PRESS
2952, Key.space, PRESS
2952, 'n', RELEASE
3029, Key.space, RELEASE
3428, 'o', PRESS
3451, 'o', RELEASE
3525, 'f', PRESS
3579, 'f', RELEASE
3595, 'o', PRESS
3681, 'o', RELEASE
3777, 'x', PRESS
3861, Key.space, PRESS
3861, 'x', RELEASE
3911, Key.space, RELEASE
4148, 'j', PRESS
4217, 'j', RELEASE
4301, 'u', PRESS
4356, 'u', RELEASE
4468, 'm', PRESS
4546, 'm', RELEASE
4691, 'p', PRESS
4753, 'p', RELEASE
4994, 's', PRESS
5072, 's', RELEASE
5130, Key.space, PRESS
5184, Key.space, RELEASE
5647, 'o', PRESS
5748, 'o', RELEASE
5777, 'v', PRESS
5839, 'v', RELEASE
5980, 'e', PRESS
6058, 'e', RELEASE
6150, 'r', PRESS
6220, 'r', RELEASE
6246, Key.space, PRESS
6340, Key.space, RELEASE
6452, 't', PRESS
6515, 't', RELEASE
6533, 'h', PRESS
6611, 'h', RELEASE
6681, 'e', PRESS
6762, Key.space, PRESS
6763, 'e', RELEASE
6823, Key.space, RELEASE
7101, 'l', PRESS
7178, 'l', RELEASE
7229, 'a', PRESS
7307, 'a', RELEASE
7419, 'z', PRESS
7495, 'z', RELEASE
7905, 'y', PRESS
7975, 'y', RELEASE
8031, Key.space, PRESS
8085, Key.space, RELEASE
8462, 'd', PRESS
8556, 'o', PRESS
8556, 'd', RELEASE
8627, 'o', RELEASE
8728, 'g', PRESS
8780, 'g', RELEASE
