0, Key.shift, PRESS
201, 'T', PRESS
301, Key.shift, RELEASE
303, 'h', PRESS
304, 't', RELEASE
363, 'h', RELEASE
477, 'r', PRESS
547, 'r', RELEASE
631, Key.space, PRESS
693, Key.space, RELEASE
