0, Key.shift, PRESS
105, 'T', PRESS
222, Key.shift, RELEASE
223, 'h', PRESS
224, 't', RELEASE
285, 'h', RELEASE
382, 'e', PRESS
462, Key.space, PRESS
463, 'e', RELEASE
548, Key.space, RELEASE
2750, 'q', PRESS
2869, 'u', PRESS
2869, 'q', RELEASE
2955, 'u', RELEASE
3057, 'i', PRESS
3135, 'i', RELEASE
3231, 'c', PRESS
3277, 'c', RELEASE
3464, 'k', PRESS
3558, 'k', RELEASE
3608, Key.space, PRESS
3686, Key.space, RELEASE
4689, 'b', PRESS
4751, 'b', RELEASE
4916, 'r', PRESS
4994, 'r', RELEASE
5071, 'o', PRESS
5071, 'i', PRESS
5109, 'o', RELEASE
5109, 'i', RELEASE
5962, Key.backspace, PRESS
6024, Key.backspace, RELEASE
6601, 'w', PRESS
6687, 'w', RELEASE
6719, 'n', PRESS
6831, Key.space, PRESS
6851, 'n', RELEASE
6917, Key.space, RELEASE
7788, 'f', PRESS
7858, 'f', RELEASE
7874, 'o', PRESS
7936, 'o', RELEASE
8057, 'x', PRESS
8126, 'x', RELEASE
8160, Key.space, PRESS
8238, Key.space, RELEASE
9204, 'j', PRESS
9290, 'j', RELEASE
9372, 'u', PRESS
9418, 'u', RELEASE
9724, 'p', PRESS
9817, 'p', RELEASE
9904, 's', PRESS
9966, 's', RELEASE
9989, Key.space, PRESS
10060, Key.space, RELEASE
10728, Key.backspace, PRESS
10845, Key.backspace, RELEASE
10914, Key.backspace, PRESS
10975, Key.backspace, RELEASE
11061, Key.backspace, PRESS
11132, Key.backspace, RELEASE
11618, 'm', PRESS
11687, 'm', RELEASE
11828, 'p', PRESS
11914, 'p', RELEASE
11983, 's', PRESS
12062, Key.space, PRESS
12062, 's', RELEASE
12118, Key.space, RELEASE
12276, 'o', PRESS
12299, 'o', RELEASE
13506, 'v', PRESS
13601, 'v', RELEASE
13624, 'e', PRESS
13686, 'e', RELEASE
13745, 'r', PRESS
13839, Key.space, PRESS
13840, 'r', RELEASE
13910, Key.space, RELEASE
13959, 't', PRESS
14045, 'h', PRESS
14045, 't', RELEASE
14124, 'h', RELEASE
14184, 'e', PRESS
14233, Key.space, PRESS
14260, 'e', RELEASE
14310, Key.space, RELEASE
14989, 'l', PRESS
15060, 'l', RELEASE
15084, 'a', PRESS
15163, 'a', RELEASE
15878, 'z', PRESS
15979, 'z', RELEASE
15997, 'y', PRESS
16075, 'y', RELEASE
16102, Key.space, PRESS
16212, Key.space, RELEASE
16768, 'f', PRESS
16814, 'f', RELEASE
17061, Key.backspace, PRESS
17148, Key.backspace, RELEASE
17233, 'd', PRESS
17288, 'd', RELEASE
17351, 'o', PRESS
17429, 'o', RELEASE
18011, 'g', PRESS
18081, 'g', RELEASE
18244, '.', PRESS
18314, '.', RELEASE
