0, Key.shift, PRESS
129, 'T', PRESS
220, Key.shift, RELEASE
221, 'h', PRESS
222, 't', RELEASE
284, 'h', RELEASE
401, 'e', PRESS
470, 'e', RELEASE
520, Key.space, PRESS
606, Key.space, RELEASE
961, 'q', PRESS
1054, 'q', RELEASE
1087, 'u', PRESS
1166, 'u', RELEASE
1273, 'i', PRESS
1352, 'i', RELEASE
1411, 'c', PRESS
1481, 'c', RELEASE
1599, 'k', PRESS
1670, 'k', RELEASE
2406, Key.space, PRESS
2502, Key.space, RELEASE
3148, 'b', PRESS
3218, 'b', RELEASE
3432, 'r', PRESS
3518, 'r', RELEASE
3597, 'o', PRESS
3683, 'o', RELEASE
3725, 'w', PRESS
3804, 'w', RELEASE
3885, 'n', PRESS
3974, Key.space, PRESS
3994, 'n', RELEASE
4067, Key.space, RELEASE
4664, 'f', PRESS
4734, 'f', RELEASE
4757, 'o', PRESS
4866, 'o', RELEASE
4943, 'x', PRESS
5028, 'x', RELEASE
5071, Key.space, PRESS
5133, Key.space, RELEASE
5455, 'j', PRESS
5533, 'j', RELEASE
5607, 'u', PRESS
5676, 'u', RELEASE
5803, 'm', PRESS
5874, 'm', RELEASE
6000, 'p', PRESS
6070, 'p', RELEASE
6193, 's', PRESS
6287, 's', RELEASE
6407, Key.space, PRESS
6494, Key.space, RELEASE
6619, 'o', PRESS
6689, 'o', RELEASE
6894, 'v', PRESS
6955, 'v', RELEASE
7010, 'e', PRESS
7088, 'e', RELEASE
7150, 'r', PRESS
7252, 'r', RELEASE
7270, Key.space, PRESS
7340, Key.space, RELEASE
7426, 't', PRESS
7487, 't', RELEASE
7544, 'h', PRESS
7630, 'h', RELEASE
7719, 'e', PRESS
7781, 'e', RELEASE
7858, Key.space, PRESS
7911, Key.space, RELEASE
8580, 'l', PRESS
8652, 'l', RELEASE
8682, 'a', PRESS
8760, 'a', RELEASE
9141, 'z', PRESS
9219, 'z', RELEASE
9363, 'y', PRESS
9431, 'y', RELEASE
9530, Key.space, PRESS
9616, Key.space, RELEASE
9926, 'd', PRESS
10026, 'o', PRESS
10027, 'd', RELEASE
10083, 'o', RELEASE
10188, 'g', PRESS
10250, 'g', RELEASE
10508, '.', PRESS
10570, '.', RELEASE
