0, Key.shift, PRESS
98, 'T', PRESS
197, Key.shift, RELEASE
200, 'h', PRESS
200, 't', RELEASE
285, 'h', RELEASE
367, 'e', PRESS
439, Key.space, PRESS
439, 'e', RELEASE
508, Key.space, RELEASE
697, 'q', PRESS
798, 'q', RELEASE
924, 'u', PRESS
1002, 'u', RELEASE
1105, 'i', PRESS
1175, 'i', RELEASE
1269, 'c', PRESS
1333, 'c', RELEASE
1368, 'k', PRESS
1478, Key.space, PRESS
1478, 'k', RELEASE
1558, Key.space, RELEASE
1816, 'b', PRESS
1893, 'b', RELEASE
2091, 'r', PRESS
2153, 'r', RELEASE
2169, 'o', PRESS
2232, 'o', RELEASE
2364, 'w', PRESS
2442, 'w', RELEASE
2495, 'n', PRESS
2592, Key.space, PRESS
2613, 'n', RELEASE
2685, Key.space, RELEASE
3514, 'f', PRESS
3607, 'o', PRESS
3607, 'f', RELEASE
3686, 'o', RELEASE
3759, 'x', PRESS
3817, Key.space, PRESS
3836, 'x', RELEASE
3902, Key.space, RELEASE
4038, 'j', PRESS
4123, 'j', RELEASE
4195, 'u', PRESS
4257, 'u', RELEASE
4372, 'm', PRESS
4451, 'm', RELEASE
4581, 'p', PRESS
4643, 'p', RELEASE
4681, 's', PRESS
4790, Key.space, PRESS
4790, 's', RELEASE
4847, Key.space, RELEASE
5051, 'o', PRESS
5168, 'o', RELEASE
5168, 'v', PRESS
5237, 'v', RELEASE
5369, 'e', PRESS
5438, 'e', RELEASE
5522, 'r', PRESS
5592, 'r', RELEASE
5614, Key.space, PRESS
5668, Key.space, RELEASE
5837, 't', PRESS
5915, 'h', PRESS
5915, 't', RELEASE
6001, 'h', RELEASE
6056, 'e', PRESS
6145, Key.space, PRESS
6145, 'e', RELEASE
6207, Key.space, RELEASE
6710, 'l', PRESS
6798, 'l', RELEASE
6799, 'a', PRESS
6885, 'a', RELEASE
6989, 'z', PRESS
7082, 'z', RELEASE
7590, 'y', PRESS
7659, 'y', RELEASE
7741, Key.space, PRESS
7810, Key.space, RELEASE
8441, 'd', PRESS
8575, 'd', RELEASE
8616, 'o', PRESS
8678, 'o', RELEASE
8856, 'g', PRESS
8910, 'g', RELEASE
9221, '.', PRESS
9323, '.', RELEASE
