0, Key.shift, PRESS
105, 'T', PRESS
180, Key.shift, RELEASE
237, 'h', PRESS
237, 't', RELEASE
331, 'h', RELEASE
393, 'e', PRESS
470, Key.space, PRESS
470, 'e', RELEASE
527, Key.space, RELEASE
793, 'q', PRESS
895, 'u', PRESS
896, 'q', RELEASE
966, 'u', RELEASE
1057, 'i', PRESS
1134, 'i', RELEASE
1155, 'c', PRESS
1234, 'c', RELEASE
1270, 'k', PRESS
1374, Key.space, PRESS
1394, 'k', RELEASE
1443, Key.space, RELEASE
1919, 'b', PRESS
1996, 'b', RELEASE
2332, 'r', PRESS
2377, 'r', RELEASE
2455, 'r', PRESS
2508, 'r', RELEASE
3276, 'o', PRESS
3377, 'o', RELEASE
3423, 'w', PRESS
3492, 'w', RELEASE
4205, '\\', PRESS
4283, '\\', RELEASE
