0, Key.shift, PRESS
98, 'T', PRESS
197, Key.shift, RELEASE
199, 't', RELEASE
1164, 'h', PRESS
1249, 'e', PRESS
1272, 'h', RELEASE
1341, Key.space, PRESS
1341, 'e', RELEASE
1406, Key.space, RELEASE
1667, 'q', PRESS
1732, 'u', PRESS
1760, 'q', RELEASE
1808, 'u', RELEASE
1904, 'i', PRESS
1966, 'i', RELEASE
2030, 'c', PRESS
2092, 'c', RELEASE
2122, 'k', PRESS
2231, Key.space, PRESS
2232, 'k', RELEASE
2302, Key.space, RELEASE
2491, 'b', PRESS
2552, 'b', RELEASE
2624, 'r', PRESS
2694, 'r', RELEASE
2736, 'o', PRESS
2814, 'o', RELEASE
2893, 'w', PRESS
2963, 'w', RELEASE
2993, 'n', PRESS
3050, Key.space, PRESS
3078, 'n', RELEASE
3127, Key.space, RELEASE
3664, 'f', PRESS
3726, 'f', RELEASE
3747, 'o', PRESS
3841, 'o', RELEASE
3899, 'x', PRESS
3972, Key.space, PRESS
3972, 'x', RELEASE
4033, Key.space, RELEASE
4709, 'j', PRESS
4787, 'j', RELEASE
4888, 'u', PRESS
4942, 'u', RELEASE
5077, 'm', PRESS
5147, 'm', RELEASE
5274, 'p', PRESS
5344, 'p', RELEASE
5434, 's', PRESS
5514, Key.space, PRESS
5514, 's', RELEASE
5584, Key.space, RELEASE
27689, 'o', PRESS
27758, 'o', RELEASE
27938, 'v', PRESS
28024, 'v', RELEASE
28068, 'e', PRESS
28154, 'e', RELEASE
28223, 'r', PRESS
28316, 'r', RELEASE
28335, Key.space, PRESS
28429, Key.space, RELEASE
28462, 't', PRESS
28501, 'h', PRESS
28530, 't', RELEASE
28625, 'h', RELEASE
28656, 'e', PRESS
28751, Key.space, PRESS
28752, 'e', RELEASE
28829, Key.space, RELEASE
28993, 'l', PRESS
29063, 'l', RELEASE
