0, Key.shift, PRESS
30, Key.shift, RELEASE
232, Key.shift, PRESS
305, 'T', PRESS
414, Key.shift, RELEASE
416, 't', RELEASE
439, 'h', PRESS
532, 'h', RELEASE
635, 'e', PRESS
724, Key.space, PRESS
725, 'e', RELEASE
793, Key.space, RELEASE
1579, 'q', PRESS
1644, 'u', PRESS
1664, 'q', RELEASE
1729, 'u', RELEASE
1823, 'i', PRESS
1885, 'i', RELEASE
2031, 'c', PRESS
2100, 'c', RELEASE
2130, 'k', PRESS
2247, Key.space, PRESS
2247, 'k', RELEASE
2326, Key.space, RELEASE
3407, 'b', PRESS
3477, 'b', RELEASE
3667, 'r', PRESS
3736, 'r', RELEASE
3789, 'o', PRESS
3874, 'o', RELEASE
3955, 'w', PRESS
4024, 'w', RELEASE
4054, 'n', PRESS
4151, Key.space, PRESS
4171, 'n', RELEASE
4252, Key.space, RELEASE
4884, 'f', PRESS
4970, 'o', PRESS
4970, 'f', RELEASE
5041, 'o', RELEASE
5107, 'x', PRESS
5197, Key.space, PRESS
5197, 'x', RELEASE
5266, Key.space, RELEASE
5494, 'j', PRESS
5572, 'j', RELEASE
5662, 'u', PRESS
5707, 'u', RELEASE
5830, 'm', PRESS
5900, 'm', RELEASE
6046, 'p', PRESS
6123, 'p', RELEASE
6178, 's', PRESS
6240, 's', RELEASE
6282, Key.space, PRESS
6462, Key.space, RELEASE
6583, 'o', PRESS
6692, 'o', RELEASE
6787, 'v', PRESS
6856, 'v', RELEASE
6985, 'e', PRESS
7064, 'e', RELEASE
7142, 'r', PRESS
7228, Key.space, PRESS
7229, 'r', RELEASE
7284, Key.space, RELEASE
7367, 't', PRESS
7437, 'h', PRESS
7437, 't', RELEASE
7554, 'h', RELEASE
7580, 'e', PRESS
7629, Key.space, PRESS
7665, 'e', RELEASE
7698, Key.space, RELEASE
8036, 'l', PRESS
8126, 'l', RELEASE
8127, 'a', PRESS
8220, 'a', RELEASE
8378, 'z', PRESS
8464, 'z', RELEASE
8537, 'y', PRESS
8630, 'y', RELEASE
8651, Key.space, PRESS
8714, Key.space, RELEASE
9142, 'd', PRESS
9244, 'o', PRESS
9244, 'd', RELEASE
9307, 'o', RELEASE
9414, 'g', PRESS
9474, 'g', RELEASE
9746, '.', PRESS
9799, '.', RELEASE
