0, Key.shift, PRESS
145, 'T', PRESS
212, Key.shift, RELEASE
229, 't', RELEASE
246, 'h', PRESS
331, 'h', RELEASE
423, 'e', PRESS
492, Key.space, PRESS
492, 'e', RELEASE
541, Key.space, RELEASE
926, 'q', PRESS
1011, 'q', RELEASE
1073, 'u', PRESS
1150, 'u', RELEASE
1249, 'i', PRESS
1319, 'i', RELEASE
1381, 'c', PRESS
1450, 'c', RELEASE
1502, 'k', PRESS
1612, Key.space, PRESS
1612, 'k', RELEASE
1675, Key.space, RELEASE
1916, 'b', PRESS
1954, 'b', RELEASE
2083, 'r', PRESS
2153, 'r', RELEASE
2839, 'o', PRESS
2925, 'o', RELEASE
3021, 'w', PRESS
3090, 'w', RELEASE
3142, 'n', PRESS
3230, Key.space, PRESS
3258, 'n', RELEASE
3315, Key.space, RELEASE
3710, 'f', PRESS
3795, 'o', PRESS
3795, 'f', RELEASE
3874, 'o', RELEASE
3942, 'x', PRESS
4012, 'x', RELEASE
4046, Key.space, PRESS
4123, Key.space, RELEASE
4275, 'j', PRESS
4344, 'j', RELEASE
4432, 'u', PRESS
4494, 'u', RELEASE
4611, 'm', PRESS
4688, 'm', RELEASE
4809, 'p', PRESS
4890, 'p', RELEASE
4891, 's', PRESS
4961, 's', RELEASE
5025, Key.space, PRESS
5103, Key.space, RELEASE
5193, 'o', PRESS
5255, 'o', RELEASE
5461, 'v', PRESS
5531, 'v', RELEASE
5656, 'e', PRESS
5743, 'e', RELEASE
5848, 'r', PRESS
5933, 'r', RELEASE
5985, Key.space, PRESS
6063, Key.space, RELEASE
6133, 't', PRESS
6195, 't', RELEASE
6218, 'h', PRESS
6296, 'h', RELEASE
6344, 'e', PRESS
6433, Key.space, PRESS
6434, 'e', RELEASE
6486, Key.space, RELEASE
6648, 'l', PRESS
6718, 'l', RELEASE
6781, 'a', PRESS
6883, 'a', RELEASE
8704, 'z', PRESS
8799, 'y', PRESS
8800, 'z', RELEASE
8902, Key.space, PRESS
8902, 'y', RELEASE
8980, Key.space, RELEASE
9737, 'd', PRESS
9847, 'i', PRESS
9848, 'd', RELEASE
9940, 'i', RELEASE
10071, 'g', PRESS
10133, 'g', RELEASE
10496, '.', PRESS
10558, '.', RELEASE
