0, Key.shift, PRESS
97, 'T', PRESS
204, Key.shift, RELEASE
205, 'h', PRESS
205, 't', RELEASE
293, 'h', RELEASE
452, 'e', PRESS
530, 'e', RELEASE
564, Key.space, PRESS
642, Key.space, RELEASE
1204, 'q', PRESS
1297, 'q', RELEASE
1396, 'u', PRESS
1482, 'u', RELEASE
1580, 'i', PRESS
1651, 'i', RELEASE
1722, 'c', PRESS
1792, 'c', RELEASE
1855, 'k', PRESS
1935, Key.space, PRESS
1957, 'k', RELEASE
2029, Key.space, RELEASE
2330, 'b', PRESS
2391, 'b', RELEASE
2482, 'o', PRESS
2553, 'o', RELEASE
2580, 'r', PRESS
2666, 'r', RELEASE
2787, 'n', PRESS
2904, 'n', RELEASE
3337, Key.backspace, PRESS
3439, Key.backspace, RELEASE
3518, Key.backspace, PRESS
3588, Key.backspace, RELEASE
3896, Key.backspace, PRESS
3918, Key.backspace, RELEASE
4296, 'r', PRESS
4389, 'r', RELEASE
4450, 'o', PRESS
4536, 'o', RELEASE
4570, 'w', PRESS
4632, 'w', RELEASE
4730, 'n', PRESS
4802, Key.space, PRESS
4830, 'n', RELEASE
4919, Key.space, RELEASE
5527, 'f', PRESS
5621, 'o', PRESS
5621, 'f', RELEASE
5693, 'o', RELEASE
5810, 'x', PRESS
5897, 'x', RELEASE
5917, Key.space, PRESS
5979, Key.space, RELEASE
6196, 'j', PRESS
6282, 'j', RELEASE
6346, 'u', PRESS
6408, 'u', RELEASE
6508, 'm', PRESS
6587, 'm', RELEASE
6711, 'p', PRESS
6789, 'p', RELEASE
6849, 's', PRESS
6948, Key.space, PRESS
6948, 's', RELEASE
7009, Key.space, RELEASE
7142, 'o', PRESS
7219, 'o', RELEASE
7288, 'v', PRESS
7383, 'v', RELEASE
7494, 'e', PRESS
7587, 'e', RELEASE
7661, 'r', PRESS
7763, 'r', RELEASE
7800, Key.space, PRESS
7895, Key.space, RELEASE
7950, 't', PRESS
8027, 'h', PRESS
8027, 't', RELEASE
8090, 'h', RELEASE
8148, 'e', PRESS
8234, Key.space, PRESS
8234, 'e', RELEASE
8283, Key.space, RELEASE
8488, 'l', PRESS
8488, 'k', PRESS
8541, 'l', RELEASE
8541, 'k', RELEASE
8607, 'a', PRESS
8677, 'a', RELEASE
9153, Key.backspace, PRESS
9230, Key.backspace, RELEASE
9306, Key.backspace, PRESS
9360, Key.backspace, RELEASE
10372, 'a', PRESS
10458, 'a', RELEASE
10864, 'z', PRESS
10933, 'z', RELEASE
11878, 'y', PRESS
11949, 'y', RELEASE
12061, Key.space, PRESS
12131, Key.space, RELEASE
12285, 'd', PRESS
12357, 'o', PRESS
12378, 'd', RELEASE
12434, 'o', RELEASE
13288, 'g', PRESS
13351, 'g', RELEASE
14199, '.', PRESS
14254, '.', RELEASE
