0, Key.shift, PRESS
97, 'T', PRESS
172, Key.shift, RELEASE
189, 't', RELEASE
237, 'h', PRESS
338, 'h', RELEASE
404, 'e', PRESS
465, 'e', RELEASE
515, Key.space, PRESS
593, Key.space, RELEASE
1068, 'q', PRESS
1146, 'q', RELEASE
1191, 'u', PRESS
1260, 'u', RELEASE
1361, 'i', PRESS
1446, 'i', RELEASE
1538, 'c', PRESS
1607, 'c', RELEASE
1712, 'k', PRESS
1822, 'k', RELEASE
1839, Key.space, PRESS
1917, Key.space, RELEASE
2261, 'b', PRESS
2339, 'b', RELEASE
2489, 'r', PRESS
2550, 'r', RELEASE
2601, 'o', PRESS
2680, 'o', RELEASE
2809, 'w', PRESS
2879, 'w', RELEASE
2923, 'n', PRESS
3027, Key.space, PRESS
3047, 'n', RELEASE
3120, Key.space, RELEASE
3758, 'f', PRESS
3836, 'f', RELEASE
3853, 'o', PRESS
3923, 'o', RELEASE
3999, 'x', PRESS
4085, 'x', RELEASE
4105, Key.space, PRESS
4166, Key.space, RELEASE
4360, 'j', PRESS
4437, 'j', RELEASE
4514, 'u', PRESS
4576, 'u', RELEASE
4692, 'm', PRESS
4779, 'm', RELEASE
4910, 'p', PRESS
4972, 'p', RELEASE
5028, 's', PRESS
5106, 's', RELEASE
5125, Key.space, PRESS
5171, Key.space, RELEASE
5320, 'o', PRESS
5429, 'o', RELEASE
5513, 'v', PRESS
5583, 'v', RELEASE
5717, 'e', PRESS
5786, 'e', RELEASE
5860, 'r', PRESS
5921, 'r', RELEASE
5962, Key.space, PRESS
6007, Key.space, RELEASE
6271, 't', PRESS
6341, 't', RELEASE
6357, 'h', PRESS
6451, 'h', RELEASE
6514, 'e', PRESS
6584, 'e', RELEASE
6675, Key.space, PRESS
6753, Key.space, RELEASE
7502, 'l', PRESS
7581, 'l', RELEASE
7660, 'a', PRESS
7738, 'a', RELEASE
8108, 'z', PRESS
8177, 'z', RELEASE
8212, 'y', PRESS
8281, 'y', RELEASE
8328, Key.space, PRESS
8398, Key.space, RELEASE
8640, 'd', PRESS
8727, 'o', PRESS
8727, 'd', RELEASE
8805, 'o', RELEASE
9014, 'g', PRESS
9076, 'g', RELEASE
9394, '.', PRESS
9455, '.', RELEASE
