0, Key.shift, PRESS
80, 'T', PRESS
157, Key.shift, RELEASE
181, 'h', PRESS
182, 't', RELEASE
251, 'h', RELEASE
342, 'e', PRESS
414, Key.space, PRESS
414, 'e', RELEASE
484, Key.space, RELEASE
696, 'q', PRESS
805, 'u', PRESS
805, 'q', RELEASE
877, 'u', RELEASE
969, 'i', PRESS
1047, 'i', RELEASE
1083, 'c', PRESS
1145, 'c', RELEASE
1194, 'k', PRESS
1312, Key.space, PRESS
1312, 'k', RELEASE
1383, Key.space, RELEASE
1766, 'b', PRESS
1836, 'b', RELEASE
1974, 'r', PRESS
2035, 'r', RELEASE
2125, 'o', PRESS
2202, 'o', RELEASE
2342, 'w', PRESS
2403, 'w', RELEASE
2441, 'n', PRESS
2535, Key.space, PRESS
2536, 'n', RELEASE
2623, Key.space, RELEASE
3361, 'f', PRESS
3446, 'o', PRESS
3446, 'f', RELEASE
3502, 'o', RELEASE
3589, 'x', PRESS
3645, Key.space, PRESS
3664, 'x', RELEASE
3730, Key.space, RELEASE
3869, 'j', PRESS
3955, 'j', RELEASE
4034, 'u', PRESS
4096, 'u', RELEASE
4212, 'm', PRESS
4273, 'm', RELEASE
4416, 'p', PRESS
4505, 'p', RELEASE
4506, 's', PRESS
4592, Key.space, PRESS
4592, 's', RELEASE
4657, Key.space, RELEASE
4717, 'o', PRESS
4795, 'o', RELEASE
4940, 'v', PRESS
5018, 'v', RELEASE
5162, 'e', PRESS
5232, 'e', RELEASE
5312, 'r', PRESS
5392, Key.space, PRESS
5392, 'r', RELEASE
5445, Key.space, RELEASE
5545, 't', PRESS
5607, 'h', PRESS
5607, 't', RELEASE
5677, 'h', RELEASE
5731, 'e', PRESS
5811, Key.space, PRESS
5811, 'e', RELEASE
5865, Key.space, RELEASE
5997, 'l', PRESS
6107, 'l', RELEASE
6108, 'a', PRESS
6181, 'a', RELEASE
6316, 'z', PRESS
6394, 'z', RELEASE
6457, 'y', PRESS
6527, 'y', RELEASE
6566, Key.space, PRESS
6644, Key.space, RELEASE
6862, 'd', PRESS
6943, 'o', PRESS
6979, 'd', RELEASE
7020, 'o', RELEASE
7155, 'g', PRESS
7217, 'g', RELEASE
8030, '.', PRESS
8101, '.', RELEASE
