0, Key.shift, PRESS
121, 'T', PRESS
205, Key.shift, RELEASE
206, 't', RELEASE
230, 'h', PRESS
325, 'h', RELEASE
478, 'e', PRESS
540, 'e', RELEASE
582, Key.space, PRESS
644, Key.space, RELEASE
1402, 'q', PRESS
1503, 'q', RELEASE
1521, 'u', PRESS
1599, 'u', RELEASE
1686, 'i', PRESS
1756, 'i', RELEASE
1823, 'c', PRESS
1885, 'c', RELEASE
2014, 'k', PRESS
2125, Key.space, PRESS
2125, 'k', RELEASE
2186, Key.space, RELEASE
2544, 'b', PRESS
2614, 'b', RELEASE
2823, 'r', PRESS
2893, 'r', RELEASE
2980, 'o', PRESS
3059, 'o', RELEASE
3134, 'w', PRESS
3204, 'w', RELEASE
3280, 'n', PRESS
3361, Key.space, PRESS
3397, 'n', RELEASE
3470, Key.space, RELEASE
4060, 'f', PRESS
4122, 'f', RELEASE
4139, 'o', PRESS
4217, 'o', RELEASE
4303, 'x', PRESS
4381, 'x', RELEASE
4400, Key.space, PRESS
4462, Key.space, RELEASE
4753, 'j', PRESS
4829, 'j', RELEASE
4911, 'u', PRESS
4972, 'u', RELEASE
5085, 'm', PRESS
5163, 'm', RELEASE
5311, 'p', PRESS
5388, 'p', RELEASE
5466, 's', PRESS
5536, 's', RELEASE
5561, Key.space, PRESS
5622, Key.space, RELEASE
6118, 'o', PRESS
6196, 'o', RELEASE
6232, 'v', PRESS
6302, 'v', RELEASE
6451, 'e', PRESS
6537, 'e', RELEASE
6637, 'r', PRESS
6706, 'r', RELEASE
6740, Key.space, PRESS
6810, Key.space, RELEASE
6963, 't', PRESS
7016, 't', RELEASE
7040, 'h', PRESS
7110, 'h', RELEASE
7197, 'e', PRESS
7267, 'e', RELEASE
7290, Key.space, PRESS
7360, Key.space, RELEASE
7691, 'l', PRESS
7753, 'l', RELEASE
7814, 'a', PRESS
7884, 'a', RELEASE
8193, 'z', PRESS
8262, 'z', RELEASE
8344, 'y', PRESS
8429, 'y', RELEASE
8477, Key.space, PRESS
8531, Key.space, RELEASE
8803, 'd', PRESS
8906, 'o', PRESS
8906, 'd', RELEASE
9007, 'o', RELEASE
9171, 'g', PRESS
9225, 'g', RELEASE
10214, '.', PRESS
10268, '.', RELEASE
