0, Key.shift, PRESS
121, 'T', PRESS
213, Key.shift, RELEASE
215, 'h', PRESS
216, 't', RELEASE
284, 'h', RELEASE
422, 'e', PRESS
491, 'e', RELEASE
517, Key.space, PRESS
587, Key.space, RELEASE
869, 'q', PRESS
971, 'q', RELEASE
1042, 'u', PRESS
1121, 'u', RELEASE
1209, 'i', PRESS
1286, 'i', RELEASE
1388, 'c', PRESS
1450, 'c', RELEASE
1498, 'k', PRESS
1616, Key.space, PRESS
1616, 'k', RELEASE
1678, Key.space, RELEASE
1966, 'b', PRESS
2027, 'b', RELEASE
2213, 'r', PRESS
2291, 'r', RELEASE
2339, 'o', PRESS
2417, 'o', RELEASE
2511, 'w', PRESS
2572, 'w', RELEASE
2616, 'n', PRESS
2718, Key.space, PRESS
2718, 'n', RELEASE
2789, Key.space, RELEASE
3226, 'f', PRESS
3304, 'f', RELEASE
3326, 'o', PRESS
3404, 'o', RELEASE
3486, 'x', PRESS
3586, Key.space, PRESS
3587, 'x', RELEASE
3636, Key.space, RELEASE
3887, 'j', PRESS
3980, 'j', RELEASE
4052, 'u', PRESS
4113, 'u', RELEASE
4237, 'm', PRESS
4297, 'm', RELEASE
4440, 'p', PRESS
4509, 'p', RELEASE
4548, 's', PRESS
4617, 's', RELEASE
4637, Key.space, PRESS
4707, Key.space, RELEASE
4778, 'o', PRESS
4871, 'o', RELEASE
4957, 'v', PRESS
5019, 'v', RELEASE
5170, 'e', PRESS
5256, 'e', RELEASE
5334, 'r', PRESS
5412, 'r', RELEASE
5445, Key.space, PRESS
5524, Key.space, RELEASE
5600, 't', PRESS
5670, 'h', PRESS
5670, 't', RELEASE
5740, 'h', RELEASE
5800, 'e', PRESS
5886, Key.space, PRESS
5886, 'e', RELEASE
5926, Key.space, RELEASE
6210, 'l', PRESS
6317, 'l', RELEASE
6318, 'a', PRESS
6403, 'a', RELEASE
6590, 'z', PRESS
6675, 'z', RELEASE
6884, 'y', PRESS
6970, 'y', RELEASE
7041, Key.space, PRESS
7111, Key.space, RELEASE
7306, 'd', PRESS
7386, 'o', PRESS
7386, 'd', RELEASE
7480, 'o', RELEASE
7606, 'g', PRESS
7676, 'g', RELEASE
8371, '.', PRESS
8424, '.', RELEASE
