0, Key.shift, PRESS
158, 'T', PRESS
227, Key.shift, RELEASE
229, 't', RELEASE
349, 'h', PRESS
434, 'h', RELEASE
473, 'e', PRESS
541, 'e', RELEASE
597, Key.space, PRESS
665, Key.space, RELEASE
1063, 'q', PRESS
1165, 'q', RELEASE
1199, 'u', PRESS
1286, 'u', RELEASE
1385, 'i', PRESS
1478, 'i', RELEASE
1649, 'c', PRESS
1710, 'c', RELEASE
1807, 'k', PRESS
1910, Key.space, PRESS
1910, 'k', RELEASE
1979, Key.space, RELEASE
2306, 'b', PRESS
2374, 'b', RELEASE
2532, 'r', PRESS
2609, 'r', RELEASE
2633, 'o', PRESS
2710, 'o', RELEASE
2804, 'w', PRESS
2874, 'w', RELEASE
2912, 'n', PRESS
3017, Key.space, PRESS
3037, 'n', RELEASE
3110, Key.space, RELEASE
3759, 'f', PRESS
3837, 'f', RELEASE
3858, 'o', PRESS
3943, 'o', RELEASE
4037, 'x', PRESS
4117, Key.space, PRESS
4118, 'x', RELEASE
4179, Key.space, RELEASE
4405, 'j', PRESS
4467, 'j', RELEASE
4550, 'u', PRESS
4619, 'u', RELEASE
4740, 'm', PRESS
4817, 'm', RELEASE
4942, 'p', PRESS
5004, 'p', RELEASE
5028, 's', PRESS
5106, 's', RELEASE
5148, Key.space, PRESS
5210, Key.space, RELEASE
5305, 'o', PRESS
5367, 'o', RELEASE
5615, 'v', PRESS
5698, 'v', RELEASE
5699, 'e', PRESS
5784, 'e', RELEASE
5873, 'r', PRESS
5951, 'r', RELEASE
5982, Key.space, PRESS
6051, Key.space, RELEASE
6123, 't', PRESS
6185, 't', RELEASE
6202, 'h', PRESS
6271, 'h', RELEASE
6329, 'e', PRESS
6414, Key.space, PRESS
6414, 'e', RELEASE
6464, Key.space, RELEASE
6702, 'l', PRESS
6772, 'l', RELEASE
6864, 'a', PRESS
6950, 'a', RELEASE
7538, 'z', PRESS
7602, 'y', PRESS
7622, 'z', RELEASE
7671, 'y', RELEASE
7714, Key.space, PRESS
7791, Key.space, RELEASE
8004, 'd', PRESS
8137, 'd', RELEASE
8180, 'o', PRESS
8258, 'o', RELEASE
8343, 'g', PRESS
8413, 'g', RELEASE
8713, '.', PRESS
8782, '.', RELEASE
