0, Key.shift, PRESS
96, 'T', PRESS
211, Key.shift, RELEASE
212, 't', RELEASE
248, 'h', PRESS
343, 'h', RELEASE
427, 'e', PRESS
489, 'e', RELEASE
508, Key.space, PRESS
570, Key.space, RELEASE
1436, 'q', PRESS
1555, 'u', PRESS
1555, 'q', RELEASE
1617, 'u', RELEASE
1731, 'i', PRESS
1834, 'i', RELEASE
1884, 'c', PRESS
1963, 'c', RELEASE
1990, 'k', PRESS
2092, Key.space, PRESS
2093, 'k', RELEASE
2202, Key.space, RELEASE
2902, 'b', PRESS
2982, 'b', RELEASE
3089, 'r', PRESS
3175, 'r', RELEASE
3231, 'o', PRESS
3310, 'o', RELEASE
3419, 'w', PRESS
3464, 'w', RELEASE
3504, 'n', PRESS
3560, Key.space, PRESS
3596, 'n', RELEASE
3654, Key.space, RELEASE
4244, 'f', PRESS
4300, 'o', PRESS
4328, 'f', RELEASE
4369, 'o', RELEASE
4472, 'x', PRESS
4565, Key.space, PRESS
4566, 'x', RELEASE
4623, Key.space, RELEASE
5301, 'j', PRESS
5411, 'j', RELEASE
5476, 'u', PRESS
5545, 'u', RELEASE
5628, 'm', PRESS
5715, 'm', RELEASE
5831, 'p', PRESS
5909, 'p', RELEASE
5930, 's', PRESS
6020, Key.space, PRESS
6020, 's', RELEASE
6106, Key.space, RELEASE
6204, 'o', PRESS
6290, 'o', RELEASE
6511, 'v', PRESS
6572, 'v', RELEASE
6600, 'e', PRESS
6671, 'e', RELEASE
6744, 'r', PRESS
6847, 'r', RELEASE
6904, Key.space, PRESS
6990, Key.space, RELEASE
7163, 't', PRESS
7240, 'h', PRESS
7240, 't', RELEASE
7318, 'h', RELEASE
7371, 'e', PRESS
7459, Key.space, PRESS
7459, 'e', RELEASE
7505, Key.space, RELEASE
8160, 'l', PRESS
8215, 'l', RELEASE
8323, 'a', PRESS
8401, 'a', RELEASE
9276, 'z', PRESS
9330, 'z', RELEASE
9428, 'y', PRESS
9515, 'y', RELEASE
9728, Key.space, PRESS
9805, Key.space, RELEASE
10451, 'd', PRESS
10545, 'd', RELEASE
10636, 'o', PRESS
10707, 'o', RELEASE
11020, 'g', PRESS
11074, 'g', RELEASE
11240, '.', PRESS
11308, '.', RELEASE
