0, Key.shift, PRESS
129, 'T', PRESS
222, Key.shift, RELEASE
224, 't', RELEASE
250, 'h', PRESS
320, 'h', RELEASE
413, 'e', PRESS
483, 'e', RELEASE
505, Key.space, PRESS
550, Key.space, RELEASE
1424, 'q', PRESS
1509, 'q', RELEASE
1561, 'u', PRESS
1664, 'u', RELEASE
1753, 'i', PRESS
1814, 'i', RELEASE
1947, 'c', PRESS
2024, 'c', RELEASE
2091, 'k', PRESS
2185, Key.space, PRESS
2186, 'k', RELEASE
2263, Key.space, RELEASE
2601, 'b', PRESS
2670, 'b', RELEASE
2824, 'r', PRESS
2886, 'r', RELEASE
2905, 'o', PRESS
2982, 'o', RELEASE
3082, 'w', PRESS
3136, 'w', RELEASE
3169, 'n', PRESS
3288, Key.space, PRESS
3288, 'n', RELEASE
3389, Key.space, RELEASE
3993, 'f', PRESS
4062, 'o', PRESS
4062, 'f', RELEASE
4125, 'o', RELEASE
4214, 'x', PRESS
4300, Key.space, PRESS
4300, 'x', RELEASE
4357, Key.space, RELEASE
4521, 'j', PRESS
4607, 'j', RELEASE
4689, 'u', PRESS
4758, 'u', RELEASE
4868, 'm', PRESS
4946, 'm', RELEASE
5061, 'p', PRESS
5131, 'p', RELEASE
5178, 's', PRESS
5256, 's', RELEASE
5276, Key.space, PRESS
5353, Key.space, RELEASE
5441, 'o', PRESS
5534, 'o', RELEASE
5715, 'v', PRESS
5799, 'v', RELEASE
5800, 'e', PRESS
5877, 'e', RELEASE
5954, 'r', PRESS
6055, Key.space, PRESS
6055, 'r', RELEASE
6119, Key.space, RELEASE
6207, 't', PRESS
6277, 'h', PRESS
6277, 't', RELEASE
6346, 'h', RELEASE
6416, 'e', PRESS
6493, Key.space, PRESS
6493, 'e', RELEASE
6534, Key.space, RELEASE
6740, 'l', PRESS
6809, 'l', RELEASE
6851, 'a', PRESS
6921, 'a', RELEASE
7718, 'z', PRESS
7802, 'y', PRESS
7805, 'z', RELEASE
7867, 'y', RELEASE
7901, Key.space, PRESS
7971, Key.space, RELEASE
8198, 'd', PRESS
8292, 'd', RELEASE
8308, 'o', PRESS
8386, 'o', RELEASE
8497, 'g', PRESS
8566, 'g', RELEASE
8813, '.', PRESS
8874, '.', RELEASE
