0, Key.shift, PRESS
112, 'T', PRESS
213, Key.shift, RELEASE
213, 't', RELEASE
759, 'h', PRESS
861, 'h', RELEASE
886, 'e', PRESS
979, Key.space, PRESS
979, 'e', RELEASE
1036, Key.space, RELEASE
1275, 'q', PRESS
1362, 'q', RELEASE
1427, 'u', PRESS
1529, 'u', RELEASE
1636, 'i', PRESS
1715, 'i', RELEASE
1820, 'c', PRESS
1857, 'c', RELEASE
2862, 'k', PRESS
2934, 'k', RELEASE
3043, Key.space, PRESS
3137, Key.space, RELEASE
3454, 'b', PRESS
3522, 'b', RELEASE
3728, 'r', PRESS
3821, 'r', RELEASE
3840, 'o', PRESS
3934, 'o', RELEASE
3999, 'w', PRESS
4069, 'w', RELEASE
4115, 'n', PRESS
4164, Key.space, PRESS
4208, 'n', RELEASE
4273, Key.space, RELEASE
5158, 'f', PRESS
5227, 'f', RELEASE
5259, 'o', PRESS
5346, 'o', RELEASE
5458, 'x', PRESS
5544, 'x', RELEASE
5569, Key.space, PRESS
5624, Key.space, RELEASE
6504, 'j', PRESS
6589, 'j', RELEASE
6664, 'u', PRESS
6733, 'u', RELEASE
6833, 'm', PRESS
6935, 'm', RELEASE
7060, 'p', PRESS
7122, 'p', RELEASE
7176, 's', PRESS
7246, 's', RELEASE
7275, Key.space, PRESS
7337, Key.space, RELEASE
8042, 'o', PRESS
8104, 'o', RELEASE
8336, 'v', PRESS
8413, 'v', RELEASE
8414, 'e', PRESS
8491, 'e', RELEASE
8549, 'r', PRESS
8611, 'r', RELEASE
8670, Key.space, PRESS
8739, Key.space, RELEASE
9349, 't', PRESS
9443, 't', RELEASE
9476, 'h', PRESS
9571, 'h', RELEASE
9622, 'e', PRESS
9710, Key.space, PRESS
9710, 'e', RELEASE
9764, Key.space, RELEASE
10410, 'l', PRESS
10516, 'l', RELEASE
10516, 'a', PRESS
10571, 'a', RELEASE
11280, 'z', PRESS
11374, 'y', PRESS
11374, 'z', RELEASE
11479, Key.space, PRESS
11479, 'y', RELEASE
11533, Key.space, RELEASE
12610, 'd', PRESS
12735, 'd', RELEASE
12819, 'a', PRESS
12897, 'a', RELEASE
14181, Key.backspace, PRESS
14252, Key.backspace, RELEASE
14458, 'o', PRESS
14521, 'o', RELEASE
15014, 'g', PRESS
15098, 'g', RELEASE
15178, '.', PRESS
15248, '.', RELEASE
