0, Key.shift, PRESS
49, 'T', PRESS
157, Key.shift, RELEASE
160, 'h', PRESS
160, 't', RELEASE
259, 'h', RELEASE
331, 'e', PRESS
412, Key.space, PRESS
413, 'e', RELEASE
482, Key.space, RELEASE
652, 'q', PRESS
761, 'q', RELEASE
904, 'u', PRESS
989, 'u', RELEASE
1097, 'i', PRESS
1167, 'i', RELEASE
1209, 'c', PRESS
1271, 'c', RELEASE
1316, 'k', PRESS
1433, Key.space, PRESS
1433, 'k', RELEASE
1504, Key.space, RELEASE
1808, 'b', PRESS
1869, 'b', RELEASE
2042, 'r', PRESS
2120, 'r', RELEASE
2149, 'o', PRESS
2227, 'o', RELEASE
2327, 'w', PRESS
2397, 'w', RELEASE
2414, 'n', PRESS
2495, Key.space, PRESS
2515, 'n', RELEASE
2612, Key.space, RELEASE
3099, 'f', PRESS
3184, 'o', PRESS
3184, 'f', RELEASE
3255, 'o', RELEASE
3333, 'x', PRESS
3391, Key.space, PRESS
3409, 'x', RELEASE
3475, Key.space, RELEASE
3636, 'j', PRESS
3721, 'j', RELEASE
3802, 'u', PRESS
3856, 'u', RELEASE
3985, 'm', PRESS
4063, 'm', RELEASE
4184, 'p', PRESS
4253, 'p', RELEASE
4281, 's', PRESS
4344, 's', RELEASE
4385, Key.space, PRESS
4459, Key.space, RELEASE
4493, 'o', PRESS
4587, 'o', RELEASE
4684, 'v', PRESS
4746, 'v', RELEASE
4880, 'e', PRESS
4940, 'e', RELEASE
5013, 'r', PRESS
5116, Key.space, PRESS
5116, 'r', RELEASE
5171, Key.space, RELEASE
5233, 't', PRESS
5313, 'h', PRESS
5313, 't', RELEASE
5420, 'h', RELEASE
5421, 'e', PRESS
5508, Key.space, PRESS
5509, 'e', RELEASE
5563, Key.space, RELEASE
5735, 'l', PRESS
5812, 'l', RELEASE
5812, 'a', PRESS
5879, 'a', RELEASE
6625, 'z', PRESS
6702, 'z', RELEASE
6762, 'y', PRESS
6847, 'y', RELEASE
6891, Key.space, PRESS
6961, Key.space, RELEASE
7113, 'd', PRESS
7215, 'o', PRESS
7215, 'd', RELEASE
7292, 'o', RELEASE
7435, 'g', PRESS
7488, 'g', RELEASE
7716, '.', PRESS
7769, '.', RELEASE
