0, Key.shift, PRESS
89, 'T', PRESS
180, Key.shift, RELEASE
181, 't', RELEASE
238, 'h', PRESS
339, 'h', RELEASE
382, 'e', PRESS
459, 'e', RELEASE
515, Key.space, PRESS
569, Key.space, RELEASE
656, 'q', PRESS
758, 'q', RELEASE
798, 'u', PRESS
907, 'u', RELEASE
1016, 'i', PRESS
1101, 'i', RELEASE
1158, 'c', PRESS
1228, 'c', RELEASE
1655, 'k', PRESS
1764, Key.space, PRESS
1765, 'k', RELEASE
1843, Key.space, RELEASE
2050, 'b', PRESS
2120, 'b', RELEASE
2282, 'r', PRESS
2351, 'r', RELEASE
2432, 'o', PRESS
2517, 'o', RELEASE
2625, 'w', PRESS
2702, 'n', PRESS
2702, 'w', RELEASE
2784, Key.space, PRESS
2804, 'n', RELEASE
2877, Key.space, RELEASE
3365, 'f', PRESS
3445, 'o', PRESS
3445, 'f', RELEASE
3522, 'o', RELEASE
3584, 'x', PRESS
3662, 'x', RELEASE
3698, Key.space, PRESS
3767, Key.space, RELEASE
3897, 'j', PRESS
3974, 'j', RELEASE
4050, 'u', PRESS
4096, 'u', RELEASE
4237, 'm', PRESS
4306, 'm', RELEASE
4433, 'p', PRESS
4503, 'p', RELEASE
4550, 's', PRESS
4636, Key.space, PRESS
4636, 's', RELEASE
4693, Key.space, RELEASE
4763, 'o', PRESS
4864, 'o', RELEASE
4980, 'v', PRESS
5057, 'v', RELEASE
5192, 'e', PRESS
5262, 'e', RELEASE
5349, 'r', PRESS
5437, Key.space, PRESS
5438, 'r', RELEASE
5507, Key.space, RELEASE
5566, 't', PRESS
5643, 'h', PRESS
5644, 't', RELEASE
5714, 'h', RELEASE
5752, 'e', PRESS
5835, Key.space, PRESS
5836, 'e', RELEASE
5885, Key.space, RELEASE
6068, 'l', PRESS
6150, 'l', RELEASE
6151, 'a', PRESS
6246, 'a', RELEASE
6434, 'z', PRESS
6520, 'z', RELEASE
6677, 'y', PRESS
6763, 'y', RELEASE
6796, Key.space, PRESS
6850, Key.space, RELEASE
7188, 'd', PRESS
7274, 'o', PRESS
7274, 'd', RELEASE
7346, 'o', RELEASE
7521, 'g', PRESS
7590, 'g', RELEASE
7833, '.', PRESS
7887, '.', RELEASE
