0, Key.shift, PRESS
73, 'T', PRESS
140, Key.shift, RELEASE
165, 't', RELEASE
381, 'h', PRESS
450, 'h', RELEASE
542, 'e', PRESS
606, Key.space, PRESS
606, 'e', RELEASE
676, Key.space, RELEASE
1112, 'q', PRESS
1206, 'q', RELEASE
1237, 'u', PRESS
1323, 'u', RELEASE
1408, 'i', PRESS
1484, 'i', RELEASE
1595, 'c', PRESS
1672, 'c', RELEASE
1736, 'k', PRESS
1839, Key.space, PRESS
1839, 'k', RELEASE
1916, Key.space, RELEASE
2232, 'b', PRESS
2278, 'b', RELEASE
3031, 'r', PRESS
3092, 'r', RELEASE
3224, 'o', PRESS
3301, 'o', RELEASE
3445, 'w', PRESS
3514, 'w', RELEASE
3568, 'n', PRESS
3678, Key.space, PRESS
3679, 'n', RELEASE
3734, Key.space, RELEASE
4106, 'f', PRESS
4192, 'o', PRESS
4192, 'f', RELEASE
4271, 'o', RELEASE
4347, 'x', PRESS
4432, 'x', RELEASE
4999, Key.space, PRESS
5148, Key.space, RELEASE
5304, 'j', PRESS
5406, 'j', RELEASE
5482, 'u', PRESS
5552, 'u', RELEASE
5680, 'm', PRESS
5765, 'm', RELEASE
5902, 'p', PRESS
5972, 'p', RELEASE
6131, 's', PRESS
6200, 's', RELEASE
6243, Key.space, PRESS
6296, Key.space, RELEASE
6846, 'o', PRESS
6924, 'o', RELEASE
7032, 'v', PRESS
7140, 'v', RELEASE
7270, 'e', PRESS
7355, 'e', RELEASE
7453, 'r', PRESS
7532, 'r', RELEASE
7580, Key.space, PRESS
7642, Key.space, RELEASE
7788, 't', PRESS
7858, 'h', PRESS
7859, 't', RELEASE
7920, 'h', RELEASE
7994, 'e', PRESS
8075, Key.space, PRESS
8075, 'e', RELEASE
8127, Key.space, RELEASE
8301, 'l', PRESS
8371, 'l', RELEASE
8400, 'a', PRESS
8486, 'a', RELEASE
8599, 'z', PRESS
8653, 'z', RELEASE
9452, 'y', PRESS
9529, 'y', RELEASE
9546, Key.space, PRESS
9616, Key.space, RELEASE
9784, 'd', PRESS
9863, 'o', PRESS
9864, 'd', RELEASE
9949, 'o', RELEASE
10101, 'g', PRESS
10155, 'g', RELEASE
10421, '.', PRESS
10499, '.', RELEASE
