0, Key.shift, PRESS
161, 'T', PRESS
236, Key.shift, RELEASE
269, 'h', PRESS
269, 't', RELEASE
356, 'h', RELEASE
438, 'e', PRESS
527, Key.space, PRESS
527, 'e', RELEASE
588, Key.space, RELEASE
1181, 'q', PRESS
1253, 'u', PRESS
1280, 'q', RELEASE
1330, 'u', RELEASE
1417, 'i', PRESS
1486, 'i', RELEASE
1573, 'c', PRESS
1642, 'k', PRESS
1643, 'c', RELEASE
1762, Key.space, PRESS
1763, 'k', RELEASE
1832, Key.space, RELEASE
2196, 'b', PRESS
2290, 'b', RELEASE
2412, 'r', PRESS
2473, 'r', RELEASE
2514, 'o', PRESS
2598, 'o', RELEASE
2726, 'w', PRESS
2780, 'w', RELEASE
2796, 'n', PRESS
2901, Key.space, PRESS
2929, 'n', RELEASE
3001, Key.space, RELEASE
3532, 'f', PRESS
3618, 'o', PRESS
3618, 'f', RELEASE
3697, 'o', RELEASE
3773, 'x', PRESS
3878, Key.space, PRESS
3878, 'x', RELEASE
3946, Key.space, RELEASE
4119, 'j', PRESS
4205, 'j', RELEASE
4275, 'u', PRESS
4345, 'u', RELEASE
4451, 'm', PRESS
4521, 'm', RELEASE
4634, 'p', PRESS
4693, 's', PRESS
4710, 'p', RELEASE
4770, 's', RELEASE
4830, Key.space, PRESS
4940, Key.space, RELEASE
5048, 'o', PRESS
5133, 'o', RELEASE
5347, 'v', PRESS
5393, 'e', PRESS
5408, 'v', RELEASE
5478, 'e', RELEASE
5546, 'r', PRESS
5603, Key.space, PRESS
5623, 'r', RELEASE
5681, Key.space, RELEASE
5765, 't', PRESS
5803, 'h', PRESS
5840, 't', RELEASE
5887, 'h', RELEASE
5963, 'e', PRESS
6033, 'e', RELEASE
6054, Key.space, PRESS
6115, Key.space, RELEASE
6324, 'l', PRESS
6414, 'l', RELEASE
6415, 'a', PRESS
6485, 'a', RELEASE
6598, 'z', PRESS
6668, 'z', RELEASE
6797, 'y', PRESS
6798, 't', PRESS
6858, 't', RELEASE
6874, 'y', RELEASE
8125, Key.space, PRESS
8147, Key.space, RELEASE
8984, 'd', PRESS
9048, 'o', PRESS
9100, 'd', RELEASE
9141, 'o', RELEASE
9236, 'g', PRESS
9321, 'g', RELEASE
9482, '.', PRESS
9560, '.', RELEASE
