0, Key.shift, PRESS
105, 'T', PRESS
198, Key.shift, RELEASE
201, 'h', PRESS
201, 't', RELEASE
300, 'h', RELEASE
922, 'e', PRESS
1024, Key.space, PRESS
1024, 'e', RELEASE
1097, Key.space, RELEASE
1123, 'q', PRESS
1225, 'u', PRESS
1225, 'q', RELEASE
1280, 'u', RELEASE
1383, 'i', PRESS
1453, 'i', RELEASE
1527, 'c', PRESS
1597, 'c', RELEASE
1628, 'k', PRESS
1754, Key.space, PRESS
1755, 'k', RELEASE
1825, Key.space, RELEASE
2082, 'b', PRESS
2144, 'b', RELEASE
2307, 'r', PRESS
2361, 'r', RELEASE
2995, 'o', PRESS
3090, 'o', RELEASE
3137, 'w', PRESS
3206, 'w', RELEASE
3259, 'n', PRESS
3392, Key.space, PRESS
3392, 'n', RELEASE
3455, Key.space, RELEASE
3932, 'f', PRESS
4017, 'o', PRESS
4017, 'f', RELEASE
4120, 'o', RELEASE
4167, 'x', PRESS
4249, Key.space, PRESS
4249, 'x', RELEASE
4326, Key.space, RELEASE
4923, 'j', PRESS
5008, 'j', RELEASE
5090, 'u', PRESS
5135, 'u', RELEASE
5260, 'm', PRESS
5329, 'm', RELEASE
5451, 'p', PRESS
5521, 'p', RELEASE
5577, 's', PRESS
5671, 's', RELEASE
5726, Key.space, PRESS
5772, Key.space, RELEASE
6221, 'v', PRESS
6236, 'o', PRESS
6289, 'v', RELEASE
6314, 'o', RELEASE
6432, 'e', PRESS
6510, 'e', RELEASE
6582, 'r', PRESS
6652, 'r', RELEASE
6693, Key.space, PRESS
6763, Key.space, RELEASE
