0, Key.shift, PRESS
168, 'T', PRESS
220, Key.shift, RELEASE
252, 't', RELEASE
357, 'h', PRESS
458, 'h', RELEASE
525, 'e', PRESS
598, Key.space, PRESS
598, 'e', RELEASE
659, Key.space, RELEASE
1477, 'q', PRESS
1570, 'q', RELEASE
1595, 'u', PRESS
1674, 'u', RELEASE
1768, 'i', PRESS
1829, 'i', RELEASE
1968, 'c', PRESS
2021, 'c', RELEASE
2196, 'k', PRESS
2274, 'k', RELEASE
2318, Key.space, PRESS
2372, Key.space, RELEASE
2697, 'b', PRESS
2766, 'b', RELEASE
2918, 'r', PRESS
2989, 'r', RELEASE
3043, 'o', PRESS
3105, 'o', RELEASE
3346, 'w', PRESS
3415, 'w', RELEASE
3477, 'n', PRESS
3589, Key.space, PRESS
3610, 'n', RELEASE
3683, Key.space, RELEASE
4352, 'f', PRESS
4413, 'f', RELEASE
4472, 'o', PRESS
4542, 'o', RELEASE
4605, 'x', PRESS
4667, 'x', RELEASE
4707, Key.space, PRESS
4776, Key.space, RELEASE
5076, 'j', PRESS
5162, 'j', RELEASE
5237, 'u', PRESS
5260, 'u', RELEASE
5393, 'm', PRESS
5454, 'm', RELEASE
5619, 'p', PRESS
5680, 'p', RELEASE
5785, 's', PRESS
5863, 's', RELEASE
6255, Key.space, PRESS
6308, Key.space, RELEASE
6861, 'o', PRESS
6930, 'o', RELEASE
7399, 'v', PRESS
7491, 'v', RELEASE
7491, 'e', PRESS
7561, 'e', RELEASE
7641, 'r', PRESS
7737, Key.space, PRESS
7737, 'r', RELEASE
7799, Key.space, RELEASE
7895, 't', PRESS
7972, 'h', PRESS
7973, 't', RELEASE
8042, 'h', RELEASE
8133, 'e', PRESS
8183, Key.space, PRESS
8202, 'e', RELEASE
8236, Key.space, RELEASE
8575, 'l', PRESS
8644, 'l', RELEASE
8752, 'a', PRESS
8829, 'a', RELEASE
9415, 'z', PRESS
9486, 'y', PRESS
9486, 'z', RELEASE
9580, 'y', RELEASE
9610, Key.space, PRESS
9688, Key.space, RELEASE
9881, 'd', PRESS
9959, 'd', RELEASE
10188, 'o', PRESS
10249, 'o', RELEASE
10586, 'g', PRESS
10639, 'g', RELEASE
10854, '.', PRESS
10916, '.', RELEASE
