0, Key.shift, PRESS
144, 'T', PRESS
237, Key.shift, RELEASE
238, 't', RELEASE
279, 'h', PRESS
365, 'h', RELEASE
467, 'e', PRESS
552, 'e', RELEASE
596, Key.space, PRESS
659, Key.space, RELEASE
1322, 'q', PRESS
1417, 'q', RELEASE
1569, 'u', PRESS
1655, 'u', RELEASE
1770, 'i', PRESS
1857, 'i', RELEASE
1984, 'c', PRESS
2063, 'c', RELEASE
2187, 'k', PRESS
2272, 'k', RELEASE
2397, Key.space, PRESS
2483, Key.space, RELEASE
2639, 'b', PRESS
2702, 'b', RELEASE
2866, 'r', PRESS
2929, 'r', RELEASE
2944, 'o', PRESS
3032, 'o', RELEASE
3144, 'w', PRESS
3205, 'w', RELEASE
3251, 'n', PRESS
3350, Key.space, PRESS
3377, 'n', RELEASE
3451, Key.space, RELEASE
4033, 'f', PRESS
4113, 'o', PRESS
4114, 'f', RELEASE
4214, 'o', RELEASE
4319, 'x', PRESS
4405, 'x', RELEASE
4438, Key.space, PRESS
4508, Key.space, RELEASE
6534, 'j', PRESS
6668, 'j', RELEASE
6692, 'u', PRESS
6755, 'u', RELEASE
6886, 'm', PRESS
6956, 'm', RELEASE
7080, 'p', PRESS
7173, 'p', RELEASE
7243, 's', PRESS
7357, Key.space, PRESS
7357, 's', RELEASE
7442, Key.space, RELEASE
7651, 'o', PRESS
7736, 'o', RELEASE
7983, 'v', PRESS
8083, 'v', RELEASE
8083, 'e', PRESS
8169, 'e', RELEASE
8237, 'r', PRESS
8347, 'r', RELEASE
8398, Key.space, PRESS
8475, Key.space, RELEASE
8757, 't', PRESS
8859, 'h', PRESS
8859, 't', RELEASE
8929, 'h', RELEASE
8994, 'e', PRESS
9065, 'e', RELEASE
9117, Key.space, PRESS
9172, Key.space, RELEASE
9700, 'l', PRESS
9770, 'l', RELEASE
9897, 'a', PRESS
9983, 'a', RELEASE
10107, 'z', PRESS
10193, 'z', RELEASE
10378, 'y', PRESS
10462, 'y', RELEASE
10534, Key.space, PRESS
10629, Key.space, RELEASE
10822, 'd', PRESS
10891, 'd', RELEASE
10992, 'o', PRESS
11078, 'o', RELEASE
11291, 'g', PRESS
11346, 'g', RELEASE
12073, '.', PRESS
12127, '.', RELEASE
