0, Key.shift, PRESS
57, 'T', PRESS
164, Key.shift, RELEASE
167, 'h', PRESS
167, 't', RELEASE
243, 'h', RELEASE
314, 'e', PRESS
392, 'e', RELEASE
686, Key.space, PRESS
779, Key.space, RELEASE
912, 'q', PRESS
1012, 'u', PRESS
1012, 'q', RELEASE
1125, 'u', RELEASE
1278, 'i', PRESS
1371, 'i', RELEASE
1863, 'c', PRESS
1942, 'k', PRESS
1943, 'c', RELEASE
2055, Key.space, PRESS
2074, 'k', RELEASE
2139, Key.space, RELEASE
2410, 'v', PRESS
2488, 'v', RELEASE
2704, Key.backspace, PRESS
2781, Key.backspace, RELEASE
