0, Key.shift, PRESS
73, 'T', PRESS
166, Key.shift, RELEASE
168, 't', RELEASE
260, 'h', PRESS
369, 'h', RELEASE
435, 'e', PRESS
496, 'e', RELEASE
532, Key.space, PRESS
601, Key.space, RELEASE
972, 'q', PRESS
1064, 'q', RELEASE
1090, 'u', PRESS
1144, 'u', RELEASE
1349, 'i', PRESS
1452, 'i', RELEASE
1543, 'c', PRESS
1605, 'c', RELEASE
1622, 'k', PRESS
1749, Key.space, PRESS
1749, 'k', RELEASE
1843, Key.space, RELEASE
2348, 'b', PRESS
2425, 'b', RELEASE
2616, 'r', PRESS
2669, 'r', RELEASE
2975, 'o', PRESS
3076, 'o', RELEASE
3187, 'w', PRESS
3257, 'w', RELEASE
3317, 'n', PRESS
3407, Key.space, PRESS
3425, 'n', RELEASE
3507, Key.space, RELEASE
4061, 'f', PRESS
4131, 'f', RELEASE
4172, 'o', PRESS
4256, 'o', RELEASE
4417, 'x', PRESS
4475, Key.space, PRESS
4493, 'x', RELEASE
4552, Key.space, RELEASE
4683, 'j', PRESS
4760, 'j', RELEASE
4845, 'u', PRESS
4907, 'u', RELEASE
5019, 'm', PRESS
5104, 'm', RELEASE
5231, 'p', PRESS
5301, 'p', RELEASE
5335, 's', PRESS
5425, Key.space, PRESS
5425, 's', RELEASE
5526, Key.space, RELEASE
5590, 'o', PRESS
5668, 'o', RELEASE
5886, 'v', PRESS
5964, 'v', RELEASE
6102, 'e', PRESS
6172, 'e', RELEASE
6259, 'r', PRESS
6345, 'r', RELEASE
6363, Key.space, PRESS
6448, Key.space, RELEASE
6529, 't', PRESS
6600, 'h', PRESS
6600, 't', RELEASE
6677, 'h', RELEASE
6730, 'e', PRESS
6784, 'e', RELEASE
6805, Key.space, PRESS
6867, Key.space, RELEASE
7068, 'l', PRESS
7146, 'l', RELEASE
7264, 'a', PRESS
7343, 'a', RELEASE
7467, 'z', PRESS
7527, 'z', RELEASE
7809, 'y', PRESS
7879, 'y', RELEASE
7948, Key.space, PRESS
8026, Key.space, RELEASE
8334, 'd', PRESS
8427, 'o', PRESS
8427, 'd', RELEASE
8491, 'o', RELEASE
8600, 'g', PRESS
8654, 'g', RELEASE
8944, '.', PRESS
8998, '.', RELEASE
