0, Key.shift, PRESS
128, 'T', PRESS
221, Key.shift, RELEASE
222, 't', RELEASE
497, 'h', PRESS
597, 'h', RELEASE
711, 'e', PRESS
780, Key.space, PRESS
781, 'e', RELEASE
829, Key.space, RELEASE
1269, 'q', PRESS
1363, 'q', RELEASE
1400, 'u', PRESS
1477, 'u', RELEASE
1562, 'i', PRESS
1632, 'i', RELEASE
1728, 'c', PRESS
1797, 'c', RELEASE
1832, 'k', PRESS
1950, 'k', RELEASE
1976, Key.space, PRESS
2070, Key.space, RELEASE
2447, 'b', PRESS
2532, 'b', RELEASE
2659, 'r', PRESS
2728, 'r', RELEASE
2785, 'o', PRESS
2863, 'o', RELEASE
2965, 'w', PRESS
3028, 'w', RELEASE
3062, 'n', PRESS
3142, Key.space, PRESS
3162, 'n', RELEASE
3243, Key.space, RELEASE
3848, 'f', PRESS
3934, 'f', RELEASE
3950, 'o', PRESS
4028, 'o', RELEASE
4103, 'x', PRESS
4180, 'x', RELEASE
4223, Key.space, PRESS
4317, Key.space, RELEASE
4468, 'j', PRESS
4553, 'j', RELEASE
4625, 'u', PRESS
4686, 'u', RELEASE
4804, 'm', PRESS
4880, 'm', RELEASE
5017, 'p', PRESS
5078, 'p', RELEASE
5155, 's', PRESS
5252, Key.space, PRESS
5253, 's', RELEASE
5306, Key.space, RELEASE
5495, 'o', PRESS
5572, 'o', RELEASE
5809, 'v', PRESS
5863, 'e', PRESS
5885, 'v', RELEASE
5955, 'e', RELEASE
6031, 'r', PRESS
6133, 'r', RELEASE
6187, Key.space, PRESS
6281, Key.space, RELEASE
6446, 't', PRESS
6516, 'h', PRESS
6516, 't', RELEASE
6602, 'h', RELEASE
6671, 'e', PRESS
6748, Key.space, PRESS
6749, 'e', RELEASE
6798, Key.space, RELEASE
7023, 'l', PRESS
7108, 'l', RELEASE
7389, 'a', PRESS
7460, 'a', RELEASE
7602, 'z', PRESS
7680, 'z', RELEASE
8582, 'y', PRESS
8692, 'y', RELEASE
8747, Key.space, PRESS
8842, Key.space, RELEASE
9020, 'd', PRESS
9100, 'o', PRESS
9128, 'd', RELEASE
9185, 'o', RELEASE
9322, 'g', PRESS
9384, 'g', RELEASE
9654, '.', PRESS
9772, '.', RELEASE
