0, Key.shift, PRESS
159, 'T', PRESS
227, Key.shift, RELEASE
276, 'h', PRESS
276, 't', RELEASE
355, 'h', RELEASE
445, 'e', PRESS
518, Key.space, PRESS
518, 'e', RELEASE
580, Key.space, RELEASE
1254, 'q', PRESS
1364, 'u', PRESS
1365, 'q', RELEASE
1428, 'u', RELEASE
1523, 'i', PRESS
1609, 'i', RELEASE
1649, 'c', PRESS
1711, 'c', RELEASE
1810, 'k', PRESS
1919, Key.space, PRESS
1919, 'k', RELEASE
1999, Key.space, RELEASE
2226, 'b', PRESS
2304, 'b', RELEASE
2648, 'r', PRESS
2719, 'r', RELEASE
2777, 'o', PRESS
2855, 'o', RELEASE
2992, 'w', PRESS
3047, 'w', RELEASE
3104, 'n', PRESS
3193, Key.space, PRESS
3222, 'n', RELEASE
3286, Key.space, RELEASE
3992, 'f', PRESS
4079, 'o', PRESS
4080, 'f', RELEASE
4140, 'o', RELEASE
4249, 'x', PRESS
4326, 'x', RELEASE
4345, Key.space, PRESS
4399, Key.space, RELEASE
5404, 'j', PRESS
5506, 'j', RELEASE
5585, 'u', PRESS
5639, 'u', RELEASE
5758, 'm', PRESS
5836, 'm', RELEASE
5970, 'p', PRESS
6047, 'p', RELEASE
6076, 's', PRESS
6146, 's', RELEASE
6598, Key.space, PRESS
6675, Key.space, RELEASE
7188, 'o', PRESS
7289, 'o', RELEASE
7550, 'v', PRESS
7627, 'v', RELEASE
7666, 'e', PRESS
7743, 'e', RELEASE
7805, 'r', PRESS
7875, 'r', RELEASE
7894, Key.space, PRESS
7948, Key.space, RELEASE
8835, 't', PRESS
8937, 'h', PRESS
8937, 't', RELEASE
8999, 'h', RELEASE
9073, 'e', PRESS
9179, Key.space, PRESS
9179, 'e', RELEASE
9232, Key.space, RELEASE
9964, 'l', PRESS
10058, 'l', RELEASE
10121, 'a', PRESS
10190, 'a', RELEASE
10913, 'z', PRESS
10967, 'y', PRESS
10967, 'z', RELEASE
11046, 'y', RELEASE
11074, Key.space, PRESS
11160, Key.space, RELEASE
11734, 'd', PRESS
11828, 'o', PRESS
11829, 'd', RELEASE
11883, 'o', RELEASE
12015, 'g', PRESS
12079, 'g', RELEASE
12669, '.', PRESS
12739, '.', RELEASE
