0, Key.shift, PRESS
66, 'T', PRESS
133, Key.shift, RELEASE
158, 't', RELEASE
761, 'h', PRESS
847, 'h', RELEASE
898, 'e', PRESS
986, Key.space, PRESS
987, 'e', RELEASE
1080, Key.space, RELEASE
1195, 'q', PRESS
1289, 'q', RELEASE
1335, 'u', PRESS
1421, 'u', RELEASE
1503, 'i', PRESS
1573, 'i', RELEASE
1797, 'c', PRESS
1859, 'c', RELEASE
1938, 'k', PRESS
2041, Key.space, PRESS
2041, 'k', RELEASE
2127, Key.space, RELEASE
2394, 'b', PRESS
2486, 'b', RELEASE
2667, 'r', PRESS
2745, 'r', RELEASE
2926, 'o', PRESS
3004, 'o', RELEASE
3158, 'w', PRESS
3211, 'w', RELEASE
3258, 'n', PRESS
3347, Key.space, PRESS
3366, 'n', RELEASE
3439, Key.space, RELEASE
3701, 'f', PRESS
3786, 'o', PRESS
3786, 'f', RELEASE
3867, 'o', RELEASE
3959, 'x', PRESS
4044, 'x', RELEASE
4076, Key.space, PRESS
4177, Key.space, RELEASE
4362, 'j', PRESS
4456, 'j', RELEASE
4548, 'u', PRESS
4626, 'u', RELEASE
4782, 'm', PRESS
4859, 'm', RELEASE
5040, 'p', PRESS
5110, 'p', RELEASE
5193, 's', PRESS
5290, Key.space, PRESS
5291, 's', RELEASE
5344, Key.space, RELEASE
5513, 'o', PRESS
5614, 'o', RELEASE
5888, 'v', PRESS
5950, 'v', RELEASE
5974, 'e', PRESS
6052, 'e', RELEASE
6130, 'r', PRESS
6209, 'r', RELEASE
6358, Key.space, PRESS
6459, Key.space, RELEASE
6638, 't', PRESS
6708, 'h', PRESS
6708, 't', RELEASE
6786, 'h', RELEASE
6848, 'e', PRESS
6918, 'e', RELEASE
6942, Key.space, PRESS
7004, Key.space, RELEASE
7228, 'l', PRESS
7314, 'l', RELEASE
7351, 'a', PRESS
7445, 'a', RELEASE
7585, 'z', PRESS
7654, 'z', RELEASE
7797, 'y', PRESS
7876, 'y', RELEASE
7905, Key.space, PRESS
7990, Key.space, RELEASE
8402, 'd', PRESS
8513, 'o', PRESS
8513, 'd', RELEASE
8582, 'o', RELEASE
8689, 'g', PRESS
8750, 'g', RELEASE
9458, '.', PRESS
9535, '.', RELEASE
