0, Key.shift, PRESS
81, 'T', PRESS
141, Key.shift, RELEASE
182, 'h', PRESS
183, 't', RELEASE
252, 'h', RELEASE
343, 'e', PRESS
420, Key.space, PRESS
420, 'e', RELEASE
477, Key.space, RELEASE
1106, 'q', PRESS
1190, 'q', RELEASE
1261, 'u', PRESS
1354, 'u', RELEASE
1438, 'i', PRESS
1508, 'i', RELEASE
1662, 'c', PRESS
1724, 'c', RELEASE
1758, 'k', PRESS
1846, Key.space, PRESS
1866, 'k', RELEASE
1932, Key.space, RELEASE
2123, 'b', PRESS
2193, 'b', RELEASE
2276, 'r', PRESS
2346, 'r', RELEASE
2364, 'o', PRESS
2459, 'o', RELEASE
2522, 'w', PRESS
2584, 'w', RELEASE
2625, 'n', PRESS
2712, Key.space, PRESS
2712, 'n', RELEASE
2782, Key.space, RELEASE
3543, 'f', PRESS
3613, 'o', PRESS
3613, 'f', RELEASE
3690, 'o', RELEASE
3754, 'x', PRESS
3852, Key.space, PRESS
3852, 'x', RELEASE
3913, Key.space, RELEASE
4398, 'j', PRESS
4475, 'j', RELEASE
4578, 'u', PRESS
4648, 'u', RELEASE
4794, 'm', PRESS
4856, 'm', RELEASE
5005, 'p', PRESS
5083, 'p', RELEASE
5176, 's', PRESS
5257, Key.space, PRESS
5258, 's', RELEASE
5303, Key.space, RELEASE
5688, 'o', PRESS
5773, 'o', RELEASE
5847, 'v', PRESS
5925, 'v', RELEASE
6064, 'e', PRESS
6142, 'e', RELEASE
6212, 'r', PRESS
6317, Key.space, PRESS
6317, 'r', RELEASE
6385, Key.space, RELEASE
6435, 't', PRESS
6497, 't', RELEASE
6513, 'h', PRESS
6583, 'h', RELEASE
6609, 'e', PRESS
6710, Key.space, PRESS
6710, 'h', PRESS
6711, 'e', RELEASE
6724, 'h', RELEASE
6805, Key.space, RELEASE
