0, Key.shift, PRESS
136, 'T', PRESS
196, Key.shift, RELEASE
213, 't', RELEASE
271, 'h', PRESS
359, 'h', RELEASE
386, 'e', PRESS
475, Key.space, PRESS
475, 'e', RELEASE
544, Key.space, RELEASE
672, 'q', PRESS
768, 'u', PRESS
788, 'q', RELEASE
845, 'u', RELEASE
947, 'i', PRESS
1042, 'i', RELEASE
1103, 'c', PRESS
1173, 'c', RELEASE
1600, 'k', PRESS
1702, 'k', RELEASE
1805, Key.space, PRESS
1876, Key.space, RELEASE
2024, 'b', PRESS
2080, 'b', RELEASE
2241, 'r', PRESS
2328, 'o', PRESS
2328, 'r', RELEASE
2413, 'o', RELEASE
2497, 'w', PRESS
2567, 'w', RELEASE
2637, 'n', PRESS
2709, Key.space, PRESS
2729, 'n', RELEASE
2811, Key.space, RELEASE
3530, 'f', PRESS
3592, 'f', RELEASE
3609, 'o', PRESS
3687, 'o', RELEASE
3771, 'x', PRESS
3857, 'x', RELEASE
3882, Key.space, PRESS
3952, Key.space, RELEASE
4148, 'j', PRESS
4219, 'j', RELEASE
4304, 'u', PRESS
4358, 'u', RELEASE
4483, 'm', PRESS
4561, 'm', RELEASE
4683, 'p', PRESS
4761, 'p', RELEASE
4810, 's', PRESS
4888, Key.space, PRESS
4888, 's', RELEASE
5001, Key.space, RELEASE
5045, 'o', PRESS
5131, 'o', RELEASE
5377, 'v', PRESS
5431, 'e', PRESS
5461, 'v', RELEASE
5555, 'e', RELEASE
5636, 'r', PRESS
5740, Key.space, PRESS
5741, 'r', RELEASE
5825, Key.space, RELEASE
5890, 't', PRESS
5977, 'h', PRESS
5977, 't', RELEASE
6062, 'h', RELEASE
6117, 'e', PRESS
6206, Key.space, PRESS
6206, 'e', RELEASE
6267, Key.space, RELEASE
6524, 'l', PRESS
6614, 'l', RELEASE
6615, 'a', PRESS
6716, 'a', RELEASE
7096, 'z', PRESS
7190, 'y', PRESS
7190, 'z', RELEASE
7262, 'y', RELEASE
7313, Key.space, PRESS
7391, Key.space, RELEASE
7657, 'd', PRESS
7750, 'o', PRESS
7751, 'd', RELEASE
7838, 'o', RELEASE
8050, 'g', PRESS
8112, 'g', RELEASE
8357, '.', PRESS
8418, '.', RELEASE
