0, Key.shift, PRESS
121, 'T', PRESS
235, Key.shift, RELEASE
236, 't', RELEASE
309, 'h', PRESS
403, 'h', RELEASE
457, 'e', PRESS
550, 'e', RELEASE
612, Key.space, PRESS
682, Key.space, RELEASE
1109, 'q', PRESS
1220, 'u', PRESS
1221, 'q', RELEASE
1274, 'u', RELEASE
1386, 'i', PRESS
1464, 'i', RELEASE
1547, 'c', PRESS
1617, 'c', RELEASE
1737, 'k', PRESS
1807, 'k', RELEASE
1935, Key.space, PRESS
2012, Key.space, RELEASE
2270, 'b', PRESS
2356, 'b', RELEASE
2450, 'r', PRESS
2529, 'r', RELEASE
2570, 'o', PRESS
2687, 'o', RELEASE
2794, 'w', PRESS
2879, 'w', RELEASE
2936, 'n', PRESS
3024, Key.space, PRESS
3052, 'n', RELEASE
3110, Key.space, RELEASE
3695, 'f', PRESS
3756, 'f', RELEASE
3962, 'o', PRESS
4031, 'o', RELEASE
4200, 'x', PRESS
4269, 'x', RELEASE
4336, Key.space, PRESS
4414, Key.space, RELEASE
4822, 'j', PRESS
4908, 'j', RELEASE
4995, 'u', PRESS
5058, 'u', RELEASE
5167, 'm', PRESS
5253, 'm', RELEASE
5397, 'p', PRESS
5474, 'p', RELEASE
5531, 's', PRESS
5601, 's', RELEASE
5637, Key.space, PRESS
5707, Key.space, RELEASE
6065, 'o', PRESS
6134, 'o', RELEASE
6378, 'v', PRESS
6462, 'v', RELEASE
6463, 'e', PRESS
6541, 'e', RELEASE
6618, 'r', PRESS
6695, Key.space, PRESS
6696, 'r', RELEASE
6783, Key.space, RELEASE
6873, 't', PRESS
6935, 't', RELEASE
6965, 'h', PRESS
7043, 'h', RELEASE
7223, 'e', PRESS
7304, Key.space, PRESS
7304, 'e', RELEASE
7381, Key.space, RELEASE
7710, 'l', PRESS
7771, 'l', RELEASE
7955, 'a', PRESS
8034, 'a', RELEASE
8181, 'z', PRESS
8251, 'z', RELEASE
8538, 'y', PRESS
8623, 'y', RELEASE
8655, Key.space, PRESS
8717, Key.space, RELEASE
8954, 'd', PRESS
9058, 'o', PRESS
9059, 'd', RELEASE
9159, 'o', RELEASE
9286, 'g', PRESS
9356, 'g', RELEASE
9630, '.', PRESS
9691, '.', RELEASE
