0, 't', PRESS
134, 'h', PRESS
134, 't', RELEASE
196, 'h', RELEASE
223, 'e', PRESS
304, Key.space, PRESS
304, 'e', RELEASE
386, 'q', PRESS
509, Key.space, RELEASE
510, 'u', PRESS
510, 'q', RELEASE
543, 'i', PRESS
596, 'u', RELEASE
659, 'i', RELEASE
660, 'c', PRESS
769, 'k', PRESS
769, 'c', RELEASE
864, Key.space, PRESS
864, 'k', RELEASE
1020, Key.space, RELEASE
1124, 'r', PRESS
1226, 'r', RELEASE
1252, 'o', PRESS
1362, 'o', RELEASE
