0, 't', PRESS
63, 'h', PRESS
101, 't', RELEASE
123, 'e', PRESS
163, 'h', RELEASE
227, Key.space, PRESS
228, 'e', RELEASE
294, 'q', PRESS
382, Key.space, RELEASE
383, 'u', PRESS
417, 'q', RELEASE
443, 'i', PRESS
489, 'u', RELEASE
549, 'i', RELEASE
550, 'c', PRESS
637, 'k', PRESS
637, 'c', RELEASE
701, Key.space, PRESS
721, 'k', RELEASE
840, Key.space, RELEASE
946, 'r', PRESS
1024, 'r', RELEASE
