0, 't', PRESS
79, 'h', PRESS
100, 't', RELEASE
185, 'h', RELEASE
186, 'e', PRESS
248, 'e', RELEASE
269, Key.space, PRESS
351, 'q', PRESS
409, Key.space, RELEASE
430, 'u', PRESS
450, 'q', RELEASE
531, 'i', PRESS
532, 'u', RELEASE
593, 'i', RELEASE
632, 'c', PRESS
743, 'k', PRESS
744, 'c', RELEASE
830, Key.space, PRESS
831, 'k', RELEASE
947, Key.space, RELEASE
1759, 'j', PRESS
1877, 'j', RELEASE
2427, Key.backspace, PRESS
2505, Key.backspace, RELEASE
